,,,Actual,Predicted,Commodity
452,Gold,38,94.0,81.76138213222488,Gold
452,Gold,9,94.0,81.87292682004878,Gold
452,Gold,17,95.77597,82.09049102182338,Gold
452,Gold,43,94.0,83.37990109112829,Gold
452,Gold,37,94.0,85.74745205342956,Gold
452,Gold,26,94.0,87.76020213791281,Gold
452,Gold,15,94.0,88.5243572748507,Gold
452,Gold,40,94.638824,90.29234734216591,Gold
452,Gold,12,94.709747,90.02439338216314,Gold
452,Gold,36,95.586967,89.23771482274793,Gold
452,Gold,49,97.403831,90.95765289196734,Gold
452,Gold,4,97.307983,91.21065036667639,Gold
452,Gold,45,96.756233,91.68972754034078,Gold
452,Gold,24,97.443741,92.04720300039511,Gold
452,Gold,0,97.249733,92.05787918443167,Gold
452,Gold,7,94.207001,91.52099892020186,Gold
452,Gold,34,96.743034,91.31677987946969,Gold
452,Gold,21,97.633499,90.64420425817747,Gold
452,Gold,33,96.516808,91.20710378262373,Gold
452,Gold,46,95.865402,90.22733596237381,Gold
452,Gold,5,96.999931,89.67097015157238,Gold
452,Gold,27,97.0,88.46253191646083,Gold
452,Gold,8,97.0,88.42266241108823,Gold
452,Gold,22,97.0,88.44155751551511,Gold
452,Gold,25,97.0,88.46057042752481,Gold
452,Gold,41,97.0,88.4797016074379,Gold
452,Gold,44,97.0,88.49895146216285,Gold
452,Gold,30,97.0,88.51832006093942,Gold
452,Gold,28,,,Gold
452,Gold,47,,,Gold
452,Gold,6,,,Gold
452,Gold,18,,,Gold
452,Gold,1,,,Gold
452,Gold,39,,,Gold
452,Gold,31,,,Gold
452,Gold,11,,,Gold
452,Gold,2,,,Gold
452,Gold,19,,,Gold
452,Gold,48,,,Gold
452,Gold,29,,,Gold
452,Gold,20,,,Gold
452,Gold,16,,,Gold
415,Gold,10,,,Gold
415,Gold,35,,,Gold
415,Gold,3,,,Gold
415,Gold,42,,,Gold
415,Gold,23,,,Gold
415,Gold,14,,,Gold
415,Gold,32,,,Gold
415,Gold,13,,,Gold
415,Gold,38,,,Gold
415,Gold,9,,,Gold
415,Gold,17,,,Gold
415,Gold,43,,,Gold
415,Gold,37,,,Gold
415,Gold,26,,,Gold
415,Gold,15,,,Gold
415,Gold,40,,,Gold
415,Gold,12,,,Gold
415,Gold,36,,,Gold
415,Gold,49,,,Gold
415,Gold,4,,,Gold
415,Gold,45,,,Gold
415,Gold,24,,,Gold
415,Gold,0,,,Gold
415,Gold,7,,,Gold
415,Gold,34,,,Gold
415,Gold,21,,,Gold
415,Gold,33,,,Gold
415,Gold,46,,,Gold
415,Gold,5,,,Gold
415,Gold,27,,,Gold
415,Gold,8,,,Gold
415,Gold,22,77.24646,83.8678030968284,Gold
415,Gold,25,84.2071,83.05979225306716,Gold
415,Gold,41,85.714249,83.36024284078313,Gold
415,Gold,44,85.28685,82.73994470556715,Gold
415,Gold,30,85.055847,82.33866876031323,Gold
415,Gold,28,83.217712,81.27736912582674,Gold
415,Gold,47,82.286797,80.89299696162605,Gold
415,Gold,6,83.313438,81.49445128365139,Gold
415,Gold,18,82.491646,81.35079145981977,Gold
415,Gold,1,82.879074,81.70242236709188,Gold
415,Gold,39,81.734558,81.5647491559049,Gold
415,Gold,31,80.738533,81.27736912582674,Gold
415,Gold,11,80.45472,80.89299696162605,Gold
415,Gold,2,83.199295,81.5647491559049,Gold
415,Gold,19,83.715736,81.63406380885189,Gold
415,Gold,48,83.263809,81.20284265528053,Gold
415,Gold,29,82.970284,81.05034087210382,Gold
415,Gold,20,82.115219,81.05034087210382,Gold
415,Gold,16,82.171883,80.81241117146168,Gold
1094,Copper,10,,,Copper
1094,Copper,35,,,Copper
1094,Copper,3,,,Copper
1094,Copper,42,,,Copper
1094,Copper,23,,,Copper
1094,Copper,14,,,Copper
1094,Copper,32,,,Copper
1094,Copper,13,,,Copper
1094,Copper,38,,,Copper
1094,Copper,9,,,Copper
1094,Copper,17,,,Copper
1094,Copper,43,,,Copper
1094,Copper,37,,,Copper
1094,Copper,26,,,Copper
1094,Copper,15,,,Copper
1094,Copper,40,,,Copper
1094,Copper,12,,,Copper
1094,Copper,36,,,Copper
1094,Copper,49,,,Copper
1094,Copper,4,,,Copper
1094,Copper,45,,,Copper
1094,Copper,24,,,Copper
1094,Copper,0,,,Copper
1094,Copper,7,,,Copper
1094,Copper,34,,,Copper
1094,Copper,21,,,Copper
1094,Copper,33,,,Copper
1094,Copper,46,,,Copper
1094,Copper,5,,,Copper
1094,Copper,27,,,Copper
1094,Copper,8,84.0,81.59555425896272,Copper
1094,Copper,22,84.0,81.59555425896272,Copper
1094,Copper,25,84.0,81.59555425896272,Copper
1094,Copper,41,84.0,81.59555425896272,Copper
1094,Copper,44,84.0,81.59555425896272,Copper
1094,Copper,30,84.0,81.59555425896272,Copper
1094,Copper,28,84.0,81.59555425896272,Copper
1094,Copper,47,84.0,81.59555425896272,Copper
1094,Copper,6,84.0,81.59555425896272,Copper
1094,Copper,18,84.0,81.59555425896272,Copper
1094,Copper,1,84.0,81.59555425896272,Copper
1094,Copper,39,84.0,81.59555425896272,Copper
1094,Copper,31,84.0,80.2952987671659,Copper
1094,Copper,11,84.0,80.2952987671659,Copper
1094,Copper,2,84.0,80.2952987671659,Copper
1094,Copper,19,84.0,80.2952987671659,Copper
1094,Copper,48,84.0,80.2952987671659,Copper
1094,Copper,29,84.0,79.18941787045064,Copper
1094,Copper,20,84.0,79.18941787045064,Copper
1094,Copper,16,84.0,79.18941787045064,Copper
425,Gold,10,,,Gold
425,Gold,35,,,Gold
425,Gold,3,,,Gold
425,Gold,42,,,Gold
425,Gold,23,,,Gold
425,Gold,14,,,Gold
425,Gold,32,,,Gold
425,Gold,13,,,Gold
425,Gold,38,,,Gold
425,Gold,9,,,Gold
425,Gold,17,,,Gold
425,Gold,43,,,Gold
425,Gold,37,,,Gold
425,Gold,26,,,Gold
425,Gold,15,,,Gold
425,Gold,40,,,Gold
425,Gold,12,,,Gold
425,Gold,36,,,Gold
425,Gold,49,,,Gold
425,Gold,4,,,Gold
425,Gold,45,,,Gold
425,Gold,24,,,Gold
425,Gold,0,,,Gold
425,Gold,7,,,Gold
425,Gold,34,,,Gold
425,Gold,21,,,Gold
425,Gold,33,95.242737,88.29293085358385,Gold
425,Gold,46,94.617989,88.00302677670439,Gold
425,Gold,5,93.999992,87.72848267777776,Gold
425,Gold,27,92.699989,88.19344063214282,Gold
425,Gold,8,92.699989,88.04324983846861,Gold
425,Gold,22,92.699989,87.84887524338704,Gold
425,Gold,25,92.699989,87.43564291863464,Gold
425,Gold,41,92.699989,87.03177021309162,Gold
425,Gold,44,92.699989,86.2208363867046,Gold
425,Gold,30,92.699989,86.2208363867046,Gold
425,Gold,28,92.699989,85.31726590245651,Gold
425,Gold,47,,,Gold
425,Gold,6,,,Gold
425,Gold,18,,,Gold
425,Gold,1,,,Gold
425,Gold,39,,,Gold
425,Gold,31,,,Gold
425,Gold,11,,,Gold
425,Gold,2,,,Gold
425,Gold,19,,,Gold
425,Gold,48,,,Gold
425,Gold,29,,,Gold
425,Gold,20,,,Gold
425,Gold,16,,,Gold
387,Nickel,10,,,Nickel
387,Nickel,35,,,Nickel
387,Nickel,3,,,Nickel
387,Nickel,42,,,Nickel
387,Nickel,23,,,Nickel
387,Nickel,14,,,Nickel
387,Nickel,32,,,Nickel
387,Nickel,13,,,Nickel
387,Nickel,38,,,Nickel
387,Nickel,9,,,Nickel
387,Nickel,17,,,Nickel
387,Nickel,43,,,Nickel
387,Nickel,37,,,Nickel
387,Nickel,26,,,Nickel
387,Nickel,15,,,Nickel
387,Nickel,40,,,Nickel
387,Nickel,12,,,Nickel
387,Nickel,36,33.068783,80.28617166959661,Nickel
387,Nickel,49,88.183418,80.0607296503973,Nickel
387,Nickel,4,,,Nickel
387,Nickel,45,39.622379,91.68394354668787,Nickel
387,Nickel,24,77.988853,91.0359085243355,Nickel
387,Nickel,0,78.815582,90.41088908940506,Nickel
387,Nickel,7,80.353203,90.6960286381716,Nickel
387,Nickel,34,84.654274,88.19135791447354,Nickel
387,Nickel,21,72.399635,87.13657042681238,Nickel
387,Nickel,33,73.339912,86.78832985802511,Nickel
387,Nickel,46,,,Nickel
387,Nickel,5,,,Nickel
387,Nickel,27,,,Nickel
387,Nickel,8,,,Nickel
387,Nickel,22,,,Nickel
387,Nickel,25,,,Nickel
387,Nickel,41,,,Nickel
387,Nickel,44,,,Nickel
387,Nickel,30,,,Nickel
387,Nickel,28,,,Nickel
387,Nickel,47,,,Nickel
387,Nickel,6,,,Nickel
387,Nickel,18,,,Nickel
387,Nickel,1,,,Nickel
387,Nickel,39,,,Nickel
387,Nickel,31,,,Nickel
387,Nickel,11,,,Nickel
387,Nickel,2,,,Nickel
387,Nickel,19,,,Nickel
387,Nickel,48,,,Nickel
387,Nickel,29,,,Nickel
387,Nickel,20,,,Nickel
387,Nickel,16,,,Nickel
414,Silver,10,86.0,82.41168924237994,Silver
414,Silver,35,86.0,82.52445522236269,Silver
414,Silver,3,86.0,82.8647832968623,Silver
414,Silver,42,86.0,85.481455053012,Silver
414,Silver,23,86.0,86.2276222748022,Silver
414,Silver,14,86.0,86.28338202946404,Silver
414,Silver,32,86.0,85.32486558629054,Silver
414,Silver,13,88.0,84.84487161051004,Silver
414,Silver,38,87.0,84.22828680693755,Silver
414,Silver,9,89.0,84.11390342563723,Silver
414,Silver,17,88.0,83.74579472157924,Silver
414,Silver,43,87.0,84.10984621244796,Silver
414,Silver,37,87.0,83.72455514733312,Silver
414,Silver,26,87.0,85.84590589981516,Silver
414,Silver,15,87.0,85.38691932263697,Silver
414,Silver,40,87.0,87.64661421233068,Silver
414,Silver,12,85.654358,85.8375088225132,Silver
414,Silver,36,79.913078,85.76247881401575,Silver
414,Silver,49,75.663765,86.34010600795149,Silver
414,Silver,4,78.796806,88.1579987525894,Silver
414,Silver,45,77.899574,90.45326362477232,Silver
414,Silver,24,76.487717,89.41152733165295,Silver
414,Silver,0,78.814796,88.47725374564426,Silver
414,Silver,7,73.569069,89.04309990164472,Silver
414,Silver,34,78.690887,89.25934973337874,Silver
414,Silver,21,82.469742,89.22046959722181,Silver
414,Silver,33,85.229881,89.1672921037964,Silver
414,Silver,46,87.520729,88.21537933739691,Silver
414,Silver,5,85.0,88.41736877839432,Silver
414,Silver,27,85.0,88.93006384649618,Silver
414,Silver,8,,,Silver
414,Silver,22,,,Silver
414,Silver,25,,,Silver
414,Silver,41,,,Silver
414,Silver,44,,,Silver
414,Silver,30,,,Silver
414,Silver,28,,,Silver
414,Silver,47,,,Silver
414,Silver,6,,,Silver
414,Silver,18,,,Silver
414,Silver,1,,,Silver
414,Silver,39,,,Silver
414,Silver,31,,,Silver
414,Silver,11,,,Silver
414,Silver,2,,,Silver
414,Silver,19,,,Silver
414,Silver,48,,,Silver
414,Silver,29,,,Silver
414,Silver,20,,,Silver
414,Silver,16,,,Silver
194,Gold,10,,,Gold
194,Gold,35,,,Gold
194,Gold,3,,,Gold
194,Gold,42,,,Gold
194,Gold,23,,,Gold
194,Gold,14,,,Gold
194,Gold,32,,,Gold
194,Gold,13,,,Gold
194,Gold,38,,,Gold
194,Gold,9,,,Gold
194,Gold,17,,,Gold
194,Gold,43,,,Gold
194,Gold,37,,,Gold
194,Gold,26,,,Gold
194,Gold,15,,,Gold
194,Gold,40,,,Gold
194,Gold,12,81.005478,88.70617972678536,Gold
194,Gold,36,80.289825,89.0680948284897,Gold
194,Gold,49,82.866234,89.14491362914737,Gold
194,Gold,4,85.648735,90.27070317584324,Gold
194,Gold,45,88.143639,91.31580396451845,Gold
194,Gold,24,88.972809,89.56143193995129,Gold
194,Gold,0,83.759399,89.5913947142324,Gold
194,Gold,7,89.30648,90.18588910679432,Gold
194,Gold,34,86.440674,89.97234251281898,Gold
194,Gold,21,84.256783,89.2427494168516,Gold
194,Gold,33,93.099998,89.87896370636503,Gold
194,Gold,46,93.099998,89.92396886742327,Gold
194,Gold,5,93.099998,89.92396886742327,Gold
194,Gold,27,93.099998,89.92396886742327,Gold
194,Gold,8,93.099998,89.92396886742327,Gold
194,Gold,22,93.099998,89.92396886742327,Gold
194,Gold,25,93.099998,89.92396886742327,Gold
194,Gold,41,93.099998,89.92396886742327,Gold
194,Gold,44,93.099998,89.8583266243504,Gold
194,Gold,30,93.099998,89.8583266243504,Gold
194,Gold,28,93.099998,89.8583266243504,Gold
194,Gold,47,93.099998,89.41582992698719,Gold
194,Gold,6,93.099998,89.41582992698719,Gold
194,Gold,18,,,Gold
194,Gold,1,,,Gold
194,Gold,39,,,Gold
194,Gold,31,,,Gold
194,Gold,11,,,Gold
194,Gold,2,,,Gold
194,Gold,19,,,Gold
194,Gold,48,,,Gold
194,Gold,29,,,Gold
194,Gold,20,,,Gold
194,Gold,16,,,Gold
502,Gold,10,,,Gold
502,Gold,35,,,Gold
502,Gold,3,,,Gold
502,Gold,42,,,Gold
502,Gold,23,,,Gold
502,Gold,14,,,Gold
502,Gold,32,,,Gold
502,Gold,13,,,Gold
502,Gold,38,,,Gold
502,Gold,9,,,Gold
502,Gold,17,,,Gold
502,Gold,43,,,Gold
502,Gold,37,,,Gold
502,Gold,26,,,Gold
502,Gold,15,,,Gold
502,Gold,40,,,Gold
502,Gold,12,,,Gold
502,Gold,36,,,Gold
502,Gold,49,,,Gold
502,Gold,4,,,Gold
502,Gold,45,,,Gold
502,Gold,24,,,Gold
502,Gold,0,62.409073,82.55455517279944,Gold
502,Gold,7,60.090607,80.92791717454917,Gold
502,Gold,34,60.0,79.63557631860837,Gold
502,Gold,21,60.0,84.40501091129897,Gold
502,Gold,33,60.0,77.69506308798464,Gold
502,Gold,46,60.0,84.97240348759539,Gold
502,Gold,5,,,Gold
502,Gold,27,,,Gold
502,Gold,8,,,Gold
502,Gold,22,,,Gold
502,Gold,25,,,Gold
502,Gold,41,,,Gold
502,Gold,44,,,Gold
502,Gold,30,,,Gold
502,Gold,28,,,Gold
502,Gold,47,,,Gold
502,Gold,6,,,Gold
502,Gold,18,,,Gold
502,Gold,1,,,Gold
502,Gold,39,,,Gold
502,Gold,31,,,Gold
502,Gold,11,,,Gold
502,Gold,2,,,Gold
502,Gold,19,,,Gold
502,Gold,48,,,Gold
502,Gold,29,,,Gold
502,Gold,20,,,Gold
502,Gold,16,,,Gold
428,Gold,10,,,Gold
428,Gold,35,,,Gold
428,Gold,3,,,Gold
428,Gold,42,50.0,86.10643803041702,Gold
428,Gold,23,50.0,86.10772358032526,Gold
428,Gold,14,50.0,86.09185327697517,Gold
428,Gold,32,50.0,84.62970040252476,Gold
428,Gold,13,50.0,83.8510331236227,Gold
428,Gold,38,50.0,82.4732231266064,Gold
428,Gold,9,50.0,81.04658262199135,Gold
428,Gold,17,50.0,78.88742249130374,Gold
428,Gold,43,,,Gold
428,Gold,37,,,Gold
428,Gold,26,,,Gold
428,Gold,15,,,Gold
428,Gold,40,,,Gold
428,Gold,12,,,Gold
428,Gold,36,,,Gold
428,Gold,49,60.0,78.21608026900415,Gold
428,Gold,4,50.0,79.38706192030517,Gold
428,Gold,45,48.285446,80.6468224465111,Gold
428,Gold,24,54.294151,79.64069496197035,Gold
428,Gold,0,44.588799,78.50336619311247,Gold
428,Gold,7,58.631874,78.75596215656356,Gold
428,Gold,34,60.0,78.8148609608283,Gold
428,Gold,21,60.0,80.07178021689708,Gold
428,Gold,33,60.0,80.23417995333813,Gold
428,Gold,46,60.0,84.6430422417335,Gold
428,Gold,5,60.0,84.6430422417335,Gold
428,Gold,27,60.0,84.6430422417335,Gold
428,Gold,8,60.0,84.6430422417335,Gold
428,Gold,22,60.0,84.6430422417335,Gold
428,Gold,25,,,Gold
428,Gold,41,,,Gold
428,Gold,44,,,Gold
428,Gold,30,,,Gold
428,Gold,28,,,Gold
428,Gold,47,,,Gold
428,Gold,6,,,Gold
428,Gold,18,,,Gold
428,Gold,1,,,Gold
428,Gold,39,,,Gold
428,Gold,31,,,Gold
428,Gold,11,,,Gold
428,Gold,2,,,Gold
428,Gold,19,,,Gold
428,Gold,48,,,Gold
428,Gold,29,,,Gold
428,Gold,20,,,Gold
428,Gold,16,,,Gold
1035,Nickel,10,,,Nickel
1035,Nickel,35,,,Nickel
1035,Nickel,3,,,Nickel
1035,Nickel,42,,,Nickel
1035,Nickel,23,,,Nickel
1035,Nickel,14,,,Nickel
1035,Nickel,32,,,Nickel
1035,Nickel,13,,,Nickel
1035,Nickel,38,,,Nickel
1035,Nickel,9,,,Nickel
1035,Nickel,17,,,Nickel
1035,Nickel,43,,,Nickel
1035,Nickel,37,,,Nickel
1035,Nickel,26,,,Nickel
1035,Nickel,15,,,Nickel
1035,Nickel,40,,,Nickel
1035,Nickel,12,,,Nickel
1035,Nickel,36,,,Nickel
1035,Nickel,49,,,Nickel
1035,Nickel,4,,,Nickel
1035,Nickel,45,,,Nickel
1035,Nickel,24,,,Nickel
1035,Nickel,0,,,Nickel
1035,Nickel,7,,,Nickel
1035,Nickel,34,85.0,81.03075505470238,Nickel
1035,Nickel,21,85.0,79.39649590217044,Nickel
1035,Nickel,33,85.0,79.7119680935521,Nickel
1035,Nickel,46,85.0,80.81879571371967,Nickel
1035,Nickel,5,85.0,,Nickel
1035,Nickel,27,85.0,80.81879571371967,Nickel
1035,Nickel,8,85.0,80.81879571371967,Nickel
1035,Nickel,22,85.0,80.81879571371967,Nickel
1035,Nickel,25,85.0,80.81879571371967,Nickel
1035,Nickel,41,85.0,,Nickel
1035,Nickel,44,85.0,80.81879571371967,Nickel
1035,Nickel,30,85.0,80.81879571371967,Nickel
1035,Nickel,28,85.0,80.81879571371967,Nickel
1035,Nickel,47,85.0,80.81879571371967,Nickel
1035,Nickel,6,85.0,80.81879571371967,Nickel
1035,Nickel,18,85.0,,Nickel
1035,Nickel,1,85.0,80.81879571371967,Nickel
1035,Nickel,39,85.0,80.81879571371967,Nickel
1035,Nickel,31,85.0,80.81879571371967,Nickel
1035,Nickel,11,85.0,80.81879571371967,Nickel
1035,Nickel,2,85.0,80.81879571371967,Nickel
1035,Nickel,19,,,Nickel
1035,Nickel,48,,,Nickel
1035,Nickel,29,,,Nickel
1035,Nickel,20,,,Nickel
1035,Nickel,16,,,Nickel
13,Gold,10,,,Gold
13,Gold,35,,,Gold
13,Gold,3,,,Gold
13,Gold,42,,,Gold
13,Gold,23,,,Gold
13,Gold,14,,,Gold
13,Gold,32,,,Gold
13,Gold,13,,,Gold
13,Gold,38,,,Gold
13,Gold,9,,,Gold
13,Gold,17,,,Gold
13,Gold,43,,,Gold
13,Gold,37,,,Gold
13,Gold,26,,,Gold
13,Gold,15,,,Gold
13,Gold,40,,,Gold
13,Gold,12,42.44249,79.7713574042745,Gold
13,Gold,36,41.985527,80.42322206303629,Gold
13,Gold,49,50.637684,80.28790695047809,Gold
13,Gold,4,55.971466,81.43036784920231,Gold
13,Gold,45,42.637039,81.86654098077284,Gold
13,Gold,24,40.955818,81.26922301093774,Gold
13,Gold,0,43.184906,81.06474837714984,Gold
13,Gold,7,47.309284,79.85862501176203,Gold
13,Gold,34,57.070538,80.10021047786634,Gold
13,Gold,21,55.770744,80.65649244871315,Gold
13,Gold,33,82.817429,79.72836418799483,Gold
13,Gold,46,80.59182,80.34498402699128,Gold
13,Gold,5,79.999939,80.34498402699128,Gold
13,Gold,27,79.999939,80.77620518056264,Gold
13,Gold,8,,,Gold
13,Gold,22,,,Gold
13,Gold,25,,,Gold
13,Gold,41,,,Gold
13,Gold,44,,,Gold
13,Gold,30,,,Gold
13,Gold,28,,,Gold
13,Gold,47,,,Gold
13,Gold,6,,,Gold
13,Gold,18,,,Gold
13,Gold,1,,,Gold
13,Gold,39,,,Gold
13,Gold,31,,,Gold
13,Gold,11,,,Gold
13,Gold,2,,,Gold
13,Gold,19,,,Gold
13,Gold,48,,,Gold
13,Gold,29,,,Gold
13,Gold,20,,,Gold
13,Gold,16,,,Gold
254,Gold,10,,,Gold
254,Gold,35,,,Gold
254,Gold,3,,,Gold
254,Gold,42,,,Gold
254,Gold,23,,,Gold
254,Gold,14,,,Gold
254,Gold,32,,,Gold
254,Gold,13,,,Gold
254,Gold,38,,,Gold
254,Gold,9,,,Gold
254,Gold,17,,,Gold
254,Gold,43,,,Gold
254,Gold,37,,,Gold
254,Gold,26,,,Gold
254,Gold,15,,,Gold
254,Gold,40,,,Gold
254,Gold,12,,,Gold
254,Gold,36,,,Gold
254,Gold,49,76.503654,82.82000758735768,Gold
254,Gold,4,68.086273,82.14538474364801,Gold
254,Gold,45,67.212906,84.23769832948452,Gold
254,Gold,24,73.975883,83.59803274711616,Gold
254,Gold,0,64.571899,83.21632565796713,Gold
254,Gold,7,57.912754,85.069627700931,Gold
254,Gold,34,61.121956,83.82506863393493,Gold
254,Gold,21,63.077419,83.5724713662968,Gold
254,Gold,33,61.97784,83.48415426348794,Gold
254,Gold,46,50.802341,85.334670086345,Gold
254,Gold,5,61.97784,86.37836029006222,Gold
254,Gold,27,61.97784,86.37836029006222,Gold
254,Gold,8,,,Gold
254,Gold,22,,,Gold
254,Gold,25,,,Gold
254,Gold,41,,,Gold
254,Gold,44,,,Gold
254,Gold,30,,,Gold
254,Gold,28,,,Gold
254,Gold,47,,,Gold
254,Gold,6,,,Gold
254,Gold,18,,,Gold
254,Gold,1,,,Gold
254,Gold,39,,,Gold
254,Gold,31,,,Gold
254,Gold,11,,,Gold
254,Gold,2,,,Gold
254,Gold,19,,,Gold
254,Gold,48,,,Gold
254,Gold,29,,,Gold
254,Gold,20,,,Gold
254,Gold,16,,,Gold
18,Platinum,10,,,Platinum
18,Platinum,35,,,Platinum
18,Platinum,3,,,Platinum
18,Platinum,42,,,Platinum
18,Platinum,23,,,Platinum
18,Platinum,14,,,Platinum
18,Platinum,32,,,Platinum
18,Platinum,13,,,Platinum
18,Platinum,38,44.890652,72.29560384342851,Platinum
18,Platinum,9,78.909264,74.29541916063718,Platinum
18,Platinum,17,76.410263,73.88374371072904,Platinum
18,Platinum,43,75.01593,73.79568285891614,Platinum
18,Platinum,37,77.078224,75.39724107119544,Platinum
18,Platinum,26,71.561806,76.42125446942474,Platinum
18,Platinum,15,83.442299,76.43457734741484,Platinum
18,Platinum,40,93.131897,77.77300108138236,Platinum
18,Platinum,12,82.297501,78.47544212721694,Platinum
18,Platinum,36,83.184036,79.50610732320301,Platinum
18,Platinum,49,85.118042,78.28423421005206,Platinum
18,Platinum,4,87.182983,90.21189005511474,Platinum
18,Platinum,45,84.576813,90.57131594752158,Platinum
18,Platinum,24,88.24295,89.68535962292773,Platinum
18,Platinum,0,87.883919,89.8315997400772,Platinum
18,Platinum,7,87.453545,89.35183272262154,Platinum
18,Platinum,34,87.383926,87.7310198198837,Platinum
18,Platinum,21,86.03154,87.32210155678327,Platinum
18,Platinum,33,86.791458,86.94990222214824,Platinum
18,Platinum,46,85.80619,86.4056351709039,Platinum
18,Platinum,5,88.006775,,Platinum
18,Platinum,27,88.153519,86.4989699511879,Platinum
18,Platinum,8,88.153519,86.4989699511879,Platinum
18,Platinum,22,88.153519,,Platinum
18,Platinum,25,88.153519,86.4989699511879,Platinum
18,Platinum,41,88.153519,,Platinum
18,Platinum,44,88.153519,,Platinum
18,Platinum,30,88.153519,,Platinum
18,Platinum,28,88.153519,86.4989699511879,Platinum
18,Platinum,47,88.153519,86.4989699511879,Platinum
18,Platinum,6,88.153519,,Platinum
18,Platinum,18,88.153519,,Platinum
18,Platinum,1,88.153519,86.4989699511879,Platinum
18,Platinum,39,88.153519,86.4989699511879,Platinum
18,Platinum,31,88.153519,86.4989699511879,Platinum
18,Platinum,11,88.153519,86.4989699511879,Platinum
18,Platinum,2,88.153519,86.4989699511879,Platinum
18,Platinum,19,88.153519,,Platinum
18,Platinum,48,88.153519,86.4989699511879,Platinum
18,Platinum,29,88.153519,,Platinum
18,Platinum,20,88.153519,86.4989699511879,Platinum
18,Platinum,16,88.153519,86.4989699511879,Platinum
273,Silver,10,,,Silver
273,Silver,35,,,Silver
273,Silver,3,,,Silver
273,Silver,42,,,Silver
273,Silver,23,,,Silver
273,Silver,14,,,Silver
273,Silver,32,,,Silver
273,Silver,13,,,Silver
273,Silver,38,,,Silver
273,Silver,9,,,Silver
273,Silver,17,,,Silver
273,Silver,43,,,Silver
273,Silver,37,,,Silver
273,Silver,26,,,Silver
273,Silver,15,,,Silver
273,Silver,40,,,Silver
273,Silver,12,,,Silver
273,Silver,36,,,Silver
273,Silver,49,84.557747,84.29800369272144,Silver
273,Silver,4,75.977867,85.56890721968364,Silver
273,Silver,45,82.430077,88.55425657866483,Silver
273,Silver,24,78.518105,87.37367718023923,Silver
273,Silver,0,80.624985,84.51975348071011,Silver
273,Silver,7,83.285675,84.3557027317413,Silver
273,Silver,34,83.051498,83.63179632147269,Silver
273,Silver,21,80.158905,83.60299354790826,Silver
273,Silver,33,82.5,80.85908886483527,Silver
273,Silver,46,54.470196,80.58499374299399,Silver
273,Silver,5,47.5,85.00367097170943,Silver
273,Silver,27,47.5,85.31053975255443,Silver
273,Silver,8,47.5,85.31053975255443,Silver
273,Silver,22,47.5,85.31053975255443,Silver
273,Silver,25,47.5,85.31053975255443,Silver
273,Silver,41,,,Silver
273,Silver,44,,,Silver
273,Silver,30,,,Silver
273,Silver,28,,,Silver
273,Silver,47,,,Silver
273,Silver,6,,,Silver
273,Silver,18,,,Silver
273,Silver,1,,,Silver
273,Silver,39,,,Silver
273,Silver,31,,,Silver
273,Silver,11,,,Silver
273,Silver,2,,,Silver
273,Silver,19,,,Silver
273,Silver,48,,,Silver
273,Silver,29,,,Silver
273,Silver,20,,,Silver
273,Silver,16,,,Silver
401,Copper,10,,,Copper
401,Copper,35,,,Copper
401,Copper,3,,,Copper
401,Copper,42,,,Copper
401,Copper,23,,,Copper
401,Copper,14,,,Copper
401,Copper,32,,,Copper
401,Copper,13,,,Copper
401,Copper,38,,,Copper
401,Copper,9,,,Copper
401,Copper,17,,,Copper
401,Copper,43,98.59713,81.52082574997631,Copper
401,Copper,37,93.091957,83.13262384793367,Copper
401,Copper,26,96.380882,84.94759265196524,Copper
401,Copper,15,75.804565,86.38761087719502,Copper
401,Copper,40,92.321838,89.56647978787787,Copper
401,Copper,12,76.112679,89.60887994379976,Copper
401,Copper,36,92.14875,89.28560780152202,Copper
401,Copper,49,91.231468,87.92615811336682,Copper
401,Copper,4,81.947746,89.21675528091747,Copper
401,Copper,45,84.933708,89.9100967933242,Copper
401,Copper,24,80.242363,89.26766367627562,Copper
401,Copper,0,80.63018,88.97233493432535,Copper
401,Copper,7,91.382225,88.75505072698044,Copper
401,Copper,34,95.652481,87.49907468179221,Copper
401,Copper,21,86.002907,86.57070414638966,Copper
401,Copper,33,95.086014,87.66473541452682,Copper
401,Copper,46,94.787506,87.59186003285055,Copper
401,Copper,5,90.0,87.39556043603635,Copper
401,Copper,27,90.0,87.68716906440719,Copper
401,Copper,8,90.0,87.7574669366607,Copper
401,Copper,22,90.0,87.7574669366607,Copper
401,Copper,25,90.0,87.87245856638842,Copper
401,Copper,41,90.0,87.87245856638842,Copper
401,Copper,44,90.0,88.02909200207486,Copper
401,Copper,30,90.0,88.24460060316352,Copper
401,Copper,28,90.0,88.45112702345477,Copper
401,Copper,47,90.0,88.55124996204204,Copper
401,Copper,6,90.0,88.7456245571236,Copper
401,Copper,18,90.0,88.93266248632295,Copper
401,Copper,1,90.0,89.11289750862245,Copper
401,Copper,39,90.0,89.11289750862245,Copper
401,Copper,31,90.0,89.11289750862245,Copper
401,Copper,11,,,Copper
401,Copper,2,,,Copper
401,Copper,19,,,Copper
401,Copper,48,,,Copper
401,Copper,29,,,Copper
401,Copper,20,,,Copper
401,Copper,16,,,Copper
313,Gold,10,,,Gold
313,Gold,35,,,Gold
313,Gold,3,,,Gold
