,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Mine production
Au,632,-0.010768098473911702,-0.0034963099774430934,-0.00716391619731993,-0.041740587808746635,0.00025179515819039164,-0.07484652496578885,-0.18865148188794617,-0.0005063240834696029,0.0005304677215059596,-0.0025149607453025568,0.0019147866188126978,-0.03868173269473466,0.0075170691056003535,-0.0018995338416412653,0.0037503732893728573,-0.0012046451989405254,-0.0033241576947372407,-2.6572328709291234e-05,0.0027049606763924305,0.007226585915389602,0.004687210265315391,-0.13582275794026716,-0.0142778166484027,-0.004282037064355501,0.01007478385074586,-0.11534756410262989,-0.022507606586341745,-0.01846554233207786,-0.01626935817228697,-0.32756039271320975,-0.16056812736923903,-0.15167321764523697,-0.15771234865263647,-0.012886991667787258,-0.013690469184074006,-0.01654480508517332,-0.09171533346247625,-0.3028528229869152,-0.15614757075159846,0.0
Pb,1029,0.004971722815050544,-0.0014372247415226679,0.025624822472791423,0.018027445929182182,0.0007296842078016755,0.05065982960619383,0.03747823863619161,-0.010187774708709662,0.0005942836763301244,-0.00020645266662045053,-0.005347496661176897,-0.008752720106080676,0.018923188851320327,0.002222248572955505,0.006737139324832035,0.009420629988511202,0.0010401336483912558,-0.002057581528031549,-0.009608279986355706,0.0034670207992891717,0.015423763888235667,-0.10186929492465414,-0.004743514521227192,-0.0014199838663674915,0.032654143391081907,0.01931600420678189,-0.007380275895820222,0.006700525447277094,-0.038006992803564524,-0.16278080072599396,-0.04696277852137542,0.04244323792088941,-0.0675997748722507,0.01329064350243919,-0.0045879548865249,0.006505751251363783,0.03144338430137499,0.09587794130054375,0.04783707939283031,0.0
Al,637,0.0012600864461145703,0.0006481871448064313,0.048349030313666795,0.010023590582264074,-0.0038816612197689897,-0.04336642626610692,0.03344585483662164,0.001199259847169957,0.0004817534784876693,0.0010944109929909094,0.0009508351391948987,0.0056735012695185326,0.0021982114019061423,0.0008445401860011305,-0.012184600856850816,-0.0009203447533805448,0.0005555040221104692,-0.009067844941766018,-0.007121482502085187,-0.009268803106413948,0.006401003738015023,0.11398760588743902,-0.0005897938823409849,0.0008440277784775316,-0.006254382797376753,0.06326815814022635,-0.02428695646792061,0.003577520776606493,0.01672620961151631,0.3363178594619513,0.14529570248823706,0.054193986402549375,0.06302669989382129,-0.004745136310522513,-0.020365339742767642,-0.004630873833546616,0.03985376579739743,0.10515874542996324,0.05132015965356675,0.0
Cu,1070,0.0010352234357623603,0.0016555410575938548,0.0706386211903243,0.001739383486218673,-0.0075976691296380915,-0.06567620416146923,0.06098326946145453,-0.0004293862964341134,0.0014315100982578116,0.0014033193454116074,0.005887392518354148,-0.008869679789855534,0.016984906290733903,0.0021265010869664755,0.001821549617327821,0.003808591026570159,0.0016076636132725361,-0.0012025912480861153,0.0032860827420915363,-0.010007567247502376,0.010859674356406314,0.03022355754721554,0.014002634980916404,0.004115543488016907,-0.00764091776976865,0.044327678170334436,0.013460095627795305,0.015349281158110222,0.064879437474716,0.06954333255635346,-0.03318467432788771,0.04244836485771551,0.10993643917301957,0.0052053499733276335,-0.012337947398886892,-0.003392313629509477,0.03390560619515803,0.09228652381356901,0.04577219037958761,0.0
Al,420,-0.002005556478428733,0.0007377300228189556,0.03807640477854091,0.012068627142638837,0.0011423598066797936,-0.0388725770129093,0.03905628017065247,-0.0016299356813603188,0.0005321450960035594,0.0007513210501469738,0.0005612023506540134,-0.020985409968201234,-0.01419730552643093,-0.0025435988153091555,-0.015465283282591087,0.0007937153415656654,0.001964331893917201,-0.008830166860196142,-0.007547531284732006,-0.009188836573477426,0.006472673638894456,0.07490726502127276,0.0023551133715501485,-0.000783050947504764,-0.009583128730875438,0.06514416863250966,-0.023803923943849427,0.003615870974299212,0.019673969615730372,0.3555938092772443,0.14800576950569422,0.05244519167148774,0.0671309890707528,-0.004694880092475038,-0.019458589537775756,-0.003774719248166714,0.040738694003192466,0.10281181134076543,0.05060484448581836,0.0
Ni,677,-0.001421147156670072,-0.001348345386389851,0.04813240729815343,-0.019699610268958244,0.001017090047535766,-0.02310249354205231,0.035271073716043586,-0.0021858041568094447,-4.132876877703763e-05,-0.0006920419210384028,0.002346604869325928,-0.017703982557651,0.0077240600837300425,-0.0022447255167192728,0.014679810512461686,0.00011300804558951162,-0.0007159396338656274,0.00286459143057434,0.0021563197025148283,0.00020703433437917196,-0.013839159665840144,0.0069933085566113475,-0.0034546636514726945,-0.0012326755727431118,-0.007864354772302636,0.04805067111430744,0.011686575414476683,-0.021905724531864203,-0.047154160189075096,-0.0019497735288491547,-0.059936749752036604,0.03173592704060449,-0.09259158627491718,-0.007420256866530054,0.012441721991055638,-0.00494927934510634,0.031657626141283396,0.09038302475001131,0.04462170536342528,0.0
Sn,415,0.0027432768720271556,-0.002247954960983329,-0.10589820771722835,0.011504779098526886,0.00606879731937476,-0.06356146634478672,-0.08164702082846564,-0.0032458278929104467,0.0014608384780773098,-0.0007603505658234561,0.0006900598705955124,0.01874415689468198,0.011805429311084225,-0.00014417834334839682,-0.0031981729859976325,-0.011073421161134368,-0.0013537460904718742,-0.0001451664469315672,-0.004507006862960458,0.004444127331142056,-0.00565912423744981,0.04539211650316751,-0.013985765019543111,4.444380359376697e-05,-0.015050830633772931,-0.07294823169791449,-0.016152178904699093,-0.007775720811687299,-0.02256093899648986,-0.19750319617177894,-0.05733388311509078,0.004723010421359111,-0.0707957549816345,-0.030558736327765734,0.0032546680938088193,-0.008888956736599873,-0.03415200325499767,0.11858506050217982,0.06847439533808308,0.0
Al,534,-0.001709522950765787,-0.0010785249952928867,0.03757423445667031,0.0023584643030242253,0.0010267052418511907,-0.06847108592367089,0.011877738848002282,0.0007551063170499219,-0.0005100088174656227,-0.00033542292283660795,-0.0017093407201184425,0.005532555724337158,-0.027146115705982413,0.0018685708552560508,-0.0071777498164851605,0.0007093615635275154,-0.004308782163498942,-0.01017944480224021,-0.007538261309001421,-0.009076687337890356,0.0036745392697388737,0.36233012920419694,0.0055379615215948455,0.000292350273340419,-0.010718718545397297,0.06617830015852698,-0.023471798774682993,0.002996825351809109,0.025443595160247065,0.37561515855437605,0.1676020291765616,0.055537557888010215,0.07610066688353118,-0.0061910739955499975,-0.018666028559554716,-0.004294739281462108,0.04075225645799595,0.11088992322457814,0.054309286914361064,0.0
Al,1037,-0.0017918372830905444,0.00027294086643506963,0.028344958327992262,-0.000656148947667888,0.001225913613040372,0.11912524744303482,0.031746288062539214,4.648161363265948e-05,0.0007106477702343162,0.0012059155053387091,0.0032120037677565217,0.0025210699753527195,-0.0033249064237438554,-0.0010130029053752026,-0.0010500759933059765,-0.0003971119020986792,-0.004691886160247056,-0.009686442708320182,-0.00852785794306794,-0.009757755606424058,0.005471317829137173,-0.22595515653703144,0.006440291672214419,0.0007093831446304387,-0.012601721237619958,0.06808749198363498,-0.026330050399338546,0.003469557911215183,0.020059428160222357,0.3795707925327557,0.15580600304024844,0.05235957638807574,0.07095022968080499,-0.005114037983306304,-0.0228775026842298,-0.0040132370864905086,0.040323049714777175,0.10265835651686771,0.0502440500246257,0.0
Au,215,-0.0003278815189952815,0.007399026376404872,-0.022822336046492392,-0.007024839152056213,0.0024256185963276245,0.13474048657629267,-0.015652167448912867,-0.004875141604533966,0.0021271147066542016,0.0014162292111158977,0.00048012687177771614,-0.002041369354810353,0.0017563548639277938,-0.00290015189607306,0.003168717073503687,0.001942658253099606,0.006537247118723555,0.0006063970722683084,-0.009350654694052456,0.003970986566526598,0.0042802480492381435,-0.2935112827361324,0.001975989436123162,-0.005558310050186884,-0.012332258861679284,-0.09692757180975875,-0.017480561641036448,-0.012650268442083593,-0.011403762452416292,-0.3005031144498628,-0.1444357505267288,-0.1311449466039627,-0.14677855871717244,-0.008523299274382074,-0.011119762273117091,-0.010971678237330612,-0.07800938694889611,-0.27093244267027206,-0.13585868821524016,0.0
Ni,1114,-0.0008780850425552825,-0.001437260183024971,0.019999095451871823,0.021012244564382044,-0.002153434664926404,-0.10196672430926337,0.035433698947489774,0.0009155503685863579,0.0024087622182176437,0.0005702632412833727,0.0014164890570672148,-0.013456009458577929,0.00806227564872626,0.0007263368381580778,0.004131339346030187,5.270403267616529e-05,0.002852805343824994,-0.00688607875759865,0.00011374035746944789,-0.0013413721629342444,0.008812537498040347,0.11727564760507947,-0.006843821705591105,-0.00038436190329361835,-0.01756206778243384,0.0465156860504187,0.01143853137884213,-0.019265134550201842,-0.04125229424645366,0.009223689137729488,-0.05342402220756454,0.03398302923092994,-0.0847179537987157,-0.0048651618535642946,0.011783081332827227,-0.005003288842609308,0.03126490583873282,0.0947064305705253,0.04668546753513527,0.0
Ni,610,0.0017900516984279125,-0.0015830695678775326,0.04695291989754917,0.01721398639474132,0.00019586119397372822,0.004431781052134895,0.03654305391372231,-0.00275546181948416,-0.00010639189439509175,-0.0004787786553360104,-0.003727481930454323,0.004803329066421559,0.00884301131231282,0.0005863962585552684,-0.0015542479612323467,-0.00040642360705672866,0.004503077887060257,0.004200164762262994,0.003381096420439453,0.0070555092583149655,-0.009620957865782803,-0.014106462526793654,0.00041579406600512214,0.00129897433858596,-0.016445292770122553,0.04744091775739836,0.012771310964942193,-0.018332218636811212,-0.04289437657610579,0.004601626180974657,-0.05727195730660463,0.03361247656239814,-0.08878044039701397,-0.005333040265389219,0.012434893734293767,-0.00435847041499108,0.03222582369134132,0.09200020644765737,0.04562231640806818,0.0
Steel,1065,-0.0008624810142039129,-0.0011017721416835581,-0.0850451639512881,0.0046572833026897005,0.0009698654151824517,-0.08662038316061055,-0.006122030580923393,0.003054069863122018,0.002247934437097078,-0.005531288261072424,-0.0002921964085292752,0.007053599283047386,-0.033369691880425295,0.0013490388649401491,-0.006833042849926591,0.00031573490052870377,0.004359088466437249,0.0011013731526833424,0.0032511892058678083,-0.004618872518138679,-4.977269472821939e-05,0.1218946096622324,-0.004823265420011723,0.0020584654121224306,0.016556069940014986,0.060643824634048646,0.020766400624374168,0.0018617568032909106,0.01196682075182976,0.48759303087055134,0.3091191263228738,0.10105827536684947,0.17680446825685,0.005916872929100894,0.03866984500194769,0.014799327489269197,0.04343185375285198,0.11261715524178671,0.053940314365611565,0.0
Ni,873,-0.0002782344966018785,-0.001578253913008984,0.029566858136001066,-0.09494114006545948,-0.0012236732608740656,0.014691365914699604,0.024618136929214527,-0.00020130856667170628,-0.001266641152290939,-0.0025714260851393677,-0.0024450327631568933,-0.002703896586319707,-0.0005739510579169683,-0.0020198407556818493,-0.0007412323700840296,0.0009514860807526666,0.005884555451342869,-0.014423923950836337,0.0036152384900629687,0.003939649853188419,0.012658759559782096,-0.03462827980963705,0.0038859139298459498,0.0009709847116573663,-0.007178145798331271,0.04479214710365042,0.010420739047670753,-0.021476628692436876,-0.04632138188504635,-0.010871580572447661,-0.06513347878814624,0.030484738432823358,-0.09353035830437909,-0.007392263164149778,0.012219026287733465,-0.004142183837500347,0.031068831231950592,0.09043403264915416,0.04423226258500112,0.0
Au,1222,0.0016314329730280949,0.0005292845428452327,-0.04242206053067113,-0.021310268784426083,0.0022119945402001894,0.0008268429334183043,-0.04930363727061599,-0.0011802077436057245,0.0007423040451866641,0.0005920483321477605,0.0013151961589271618,-0.059732980836825156,0.009532097269507062,0.001885936223480213,-0.00025665187346011537,-0.008935607472743842,0.004078409934652855,0.003445771771061221,0.001988906341893159,0.005934438679632063,0.0049206900902512805,-0.06458640951217996,-0.037117517039328175,-0.0018026364716354475,0.010671594569778954,-0.1077489759490573,-0.017647362555564348,-0.015262732987693093,-0.01413022075848845,-0.30587078216207997,-0.14685176242532705,-0.14106721604033898,-0.14624410135815755,-0.008672680352457052,-0.010124613877734018,-0.011512663375514914,-0.0858710773150824,-0.28260281941305543,-0.13886711513779101,0.0
Au,1178,0.0022058022277347735,-0.001678404014345722,-0.025727377666936783,-0.012868022042637992,0.004895028263930852,-0.040767202221325426,-0.18246738290776404,1.8774481954289246e-05,-0.0016126368760236841,-0.0019509944715530862,0.002479822417150832,-0.0020162050465518423,0.006059046750840164,-0.0030153531241469854,0.00012791752056111273,-0.00496138442798964,-0.002791385279040041,-0.020223768114832463,-0.003698841900008663,-0.005452110942294662,0.009238097181735716,0.04532532335531362,-0.019820680781350818,-0.001897650883570392,0.011401018298014261,-0.11311133065442953,-0.02005386784447329,-0.017256664447070774,-0.015033764941990319,-0.3218600164566323,-0.1607159339122405,-0.15766636230087147,-0.15684412450424448,-0.009945820617536056,-0.01134075947706777,-0.014181670781016951,-0.09481497581924839,-0.3090611427436946,-0.15563178237924985,0.0
Zn,1239,0.0013025767844221862,-0.0018081592242367855,0.0773146422341815,0.043086790238803234,-0.0035230885662810123,0.03593650982773134,0.04387791823625567,-0.0018710436672373886,0.00014749773313322724,0.00044772566524552257,0.0016526340044959083,0.005699281178223854,0.012933250672202728,0.00234741699366808,-0.0034284269622822665,-0.0011518054121014865,-0.010587946134720878,0.0003761661464933974,0.0007784302941904911,0.002488940752532738,0.0039250836686813085,0.06200888767013854,-0.0006307785838953582,0.0005091681901886546,-0.011263170066680081,0.04067418391832837,0.005818299562202674,0.014273486155534853,0.06094221766612171,0.06213048444846416,-0.016850382255325043,0.042980650543338994,0.10870229331656074,0.009289774831312717,-0.013498032203155054,-0.004735258687268899,0.03232048171711584,0.0944979450387485,0.04701453322491437,0.0
Steel,1138,-0.0069878516298706485,-0.0008257103982961421,0.07469240588379276,0.012948225796708533,-0.0007719033662949323,-0.055772955695573695,0.039869653751900824,0.00131868181735399,-0.00813525143585628,-0.007337807607709242,-0.009850054749708948,0.008221161816087914,-0.017981753551730432,-0.0003606794168410737,-0.003572441116304735,0.0008242679337552987,0.0028332145370227866,0.003843744822553347,0.0007985585282951096,0.0016767946955289815,0.0018299985828063913,-0.05472463969563381,-0.007195541913337531,-0.0015049681532676043,-0.03371082129939628,0.059850747955489766,0.023959333455966805,0.0024946785125315074,0.011120397219596153,0.49860065324971464,0.3129131664726903,0.09970985272676545,0.18773698119922094,0.003977860167179975,0.04089834674635058,0.013651487284301293,0.04365629868412991,0.10912757766863006,0.052992535363474244,0.0
Cu,283,-0.002783318220094753,0.0002506430724986194,-0.1439964024911968,0.01812967749428522,0.0012002926394035435,-0.0167128719381744,0.03846378676044557,0.0025813958708925363,-0.001485089862158481,0.0001934298635523349,0.004911777835650943,0.010604314225078761,-0.017620202986595026,0.0025659364085835893,0.0015705627431614334,0.0017295369744498865,-0.002213414022268442,0.0007246967157381103,0.008072925497621893,0.006020329699003965,0.0016186866668468302,0.2032551469899781,0.014112539858564694,0.002015531752665893,0.021121649902841023,0.0396328565250419,0.011582126287892376,0.011308520630492213,0.054256758616177306,0.04682360807460936,-0.039954425923530726,0.04050601369823906,0.10140896876830865,0.0021964065904095495,-0.01307572074885427,-0.004543710964747064,0.031739761236214074,0.09350576441886435,0.04611118448988311,0.0
Al,35,-0.001679912426623546,0.0003084799167262743,0.040106204945949596,0.007946525754327433,0.001058591435159393,-0.008594114980671181,0.010043325843757374,-0.0011438088398856784,-0.0020581523652252794,-0.005951517212814466,0.0007055344988095842,-0.0018076890493794375,0.0023645484052395816,0.0003374463124570527,0.0004507270787824543,-0.0037483569368789733,-7.416169448194999e-05,-0.008233178414088884,-0.008238322748934703,-0.009095410820478518,0.005542881111762874,0.15916085719528308,0.00538587963825866,0.0017252761410880514,-0.018823464880303814,0.062412473310823786,-0.024531939784790274,0.0037192709552127416,0.02015102496516254,0.34075999764166653,0.14047908781067597,0.05297155891118631,0.06671747429045066,-0.005627310317737859,-0.021722674146120658,-0.004039281255027068,0.039715375322480345,0.1054928325080359,0.051366617068583774,0.0
Al,262,-0.0006101365896434314,-0.0006083039944246873,0.004894638932844323,0.010027876115366425,-0.00484217578705413,-0.01820442503356866,-0.012290140549345099,-0.0017151562976409542,0.0007994354341585085,-0.00010237339472835649,0.0014934283635199717,0.00261147716140004,-0.01670905180950741,-0.005196290064030044,0.003336276286806578,0.0023059929542229448,0.0002481047236566321,-0.010394184680480308,-0.009168524169726898,-0.008897834781977962,0.002253048497021524,0.23129760410792838,0.002516355866436232,-0.004642197611173604,-0.02724649929543657,0.07064863148854432,-0.021611501693878845,0.0026002134741517466,0.027885447139246167,0.3800044476131615,0.16740470117667824,0.05533887187437935,0.07850759809252286,-0.004990659651455516,-0.015036953358523517,-0.003996036760132262,0.042256008565081736,0.10804557514421177,0.052668679663262205,0.0
Au,120,0.0003940364836696012,0.002902981491561756,-0.005192110238024351,-0.008127329026692817,0.0013673346192978467,0.1121464909974927,0.02574729758203705,-0.00042816042215201904,-0.0012240336581097809,-0.001094042416782349,-0.0005098831386305703,-0.007042924314055364,0.008247599654816416,0.001208070047406534,-0.0008107792472542132,0.0007457538679491158,-0.00739639833487492,0.002146520203001703,-0.010434452957715189,0.003198391732777335,0.006373409275016243,-0.0461174482196689,0.011235752640314881,0.0012547321807390296,-0.013597491632892261,-0.10195912140930034,-0.019160374342538755,-0.014225211387814308,-0.013529866867863257,-0.3064589066163426,-0.1462519766957887,-0.13475419470388533,-0.15229698712444736,-0.009251869115096217,-0.011510380913302554,-0.011565219511522885,-0.08254617282839548,-0.2742658053406603,-0.13823941882892937,0.0
Ag,734,-0.0067611953716792735,-0.0002352425354758344,0.032073374209710605,-0.04289559981370575,-0.0012075602280661158,0.0023492196616015076,0.04579517235255873,0.0006700998240718998,-0.0003485437277197126,-0.0008131782164876243,0.0005471584141164255,0.0009589240225590497,0.009338284549740967,-0.0010611388127893541,-0.010359759809822741,-0.003955273321355876,-0.0027299250467062676,-0.0011600027521087145,0.002850903996917996,0.000926694817805996,-0.0031052342006832843,-0.025136314900462812,-0.005712340039047686,0.001322263964318254,0.004584721611606429,-0.07789042237123465,-6.823129495072109e-05,-0.0024050264848269848,-0.010082969536541427,-0.2689264177152291,-0.12877772079592226,-0.10513466975972077,-0.1525227877906404,0.01257902836211602,0.016244392040659784,0.014557813169332079,-0.0748752681549403,-0.22283144694372795,-0.10120869472279878,0.0
Ni,580,0.0006531386583837305,-0.0020346687763337173,-0.044180682539320046,0.018060098191431687,-0.0006646372130740258,0.11216712062178637,-0.012919199941747783,-0.003943385075824541,-0.0022447920428794914,-0.0004381588373899014,0.0006554109483687046,0.006715764168110114,0.003658432439575236,-0.0032967585685608116,0.0030662637483180027,-0.0025327412532436737,0.0001687788547102044,0.0025129184490288725,0.0005088504199314372,-0.018619293800711683,0.002276686744493321,-0.061468412628033486,-0.003148623604219058,-0.002794033218373187,0.014769413215833064,0.042790205054459116,0.009323166664573179,-0.020834574987144527,-0.03965271406562023,-0.007806890728389443,-0.058361940965220765,0.03133943458717435,-0.08023585133822564,-0.00604925154921784,0.011105647990895438,-0.005239366472231169,0.028651886013936027,0.09336508313156353,0.04588081353767806,0.0
Ni,362,-4.018283976538415e-05,-0.0015043789066342692,0.03811251815784031,-0.016366431800296264,-0.0005988666198723197,-0.04890989648309841,0.03532340441619169,-0.002524047159018333,-0.0016894809749395652,-0.0007835773360574119,-0.003981249898570151,0.0013950749379746052,0.005708002274372069,0.0004847324717929324,0.01026069494603973,-0.002912986727173442,-0.003951661873094125,0.0018940490228568166,0.0025925794537753123,0.002618048311936487,-0.016498261979036807,0.024194315240824816,0.005549054445052875,0.0002996929672927963,0.02206300932225502,0.04558262601193344,0.010582155024440943,-0.022418481751695633,-0.045201735357900966,-0.004223064691209824,-0.05946234997098352,0.03245644132540574,-0.0912763630769625,-0.00892571171792428,0.011539091076997318,-0.005959259618811916,0.02971416499387312,0.09156883298509925,0.04547912934761291,0.0
Cu,1149,0.002477114515374822,-0.0017943704650106539,-0.029512867534968776,-0.10143634833595072,0.0026313178539153948,-0.035803323356167815,-0.08691393270188193,-0.0009561999969982985,-0.0023604365467572107,-0.00026217446770966527,-0.0037959452561472065,0.020553529974469537,0.008381084707299893,-0.0023630913236946183,-0.00548721870668785,-0.003587722181862624,-0.0021105973106041055,0.0020967938770511457,0.0005814780580710681,-0.009618101411194376,0.0002855188959132077,0.28869343710835477,-0.006172648686600166,0.0040807546145194,0.015204483962430368,0.037191383321818094,0.009699358846427619,0.015895531787727374,0.056724340713309146,0.01841035268677316,-0.052870740003989496,0.04234918641382379,0.10906830584664653,0.0053339122143383185,-0.01493524605404466,-0.005356900732591342,0.031568482214409804,0.09876354020755758,0.048967799327702774,0.0
Steel,1056,0.0021059185339390623,-0.0011455765901876333,-0.13042895486604292,0.013988162279775894,0.004622670250255219,-0.05986143704508912,-0.04136565613164047,-0.007515701803033143,0.00037684301575621705,0.00112250413742127,0.0049342494175030095,-0.004306297968095014,-0.028636412473270683,0.00013168127866979379,0.0032542613382935113,-0.0023793934248540014,-0.004640473570789324,0.00265134860608262,0.0035896648829498784,-0.0001114093090901186,0.003434476051105197,0.29163127796974125,-0.011960490487224454,0.00482991195392824,-0.005439407234804969,0.06025316040732414,0.018135618600484623,0.0020487839740828827,0.005967763223057382,0.5145545770254221,0.318388001308221,0.10522834683708737,0.18601618306704218,0.004837655357506404,0.0364953535721046,0.014020089455415122,0.04404322425486737,0.11926200203684131,0.05822461671017651,0.0
Steel,263,0.000223487090188227,-0.0010139009067538227,0.09971474041031546,0.012884854930135983,-0.0022590413233941013,-0.01614347895251037,0.04238117791578047,-0.0006722007466546197,-0.0008430508090766075,0.0009997305657365213,0.001765493310818176,0.009085219145915117,-0.03343096263854492,-0.008104868142805682,0.0010250664124940977,0.0017830568635210917,-0.004947340112868474,0.0165332095479338,0.0005742285631906493,-0.0015847724873325792,0.005060354927929353,0.10545605143648909,-0.017056296533451944,-0.001337423585862609,-0.033741176438438734,0.06141761790771216,0.022725003859018503,0.002599004386489325,0.009906243145742023,0.5134735955364143,0.3206017359437935,0.10328508946714972,0.19070351804946373,0.004382123502574041,0.04102896229242458,0.014171871321443366,0.04447118604919735,0.11390721291999745,0.0554582188507112,0.0
Ni,207,-0.003869351030935111,-0.0012555995115258339,0.04006790018379173,0.022342481214667236,-0.0013336575514248411,0.009837504462945505,0.036035736993142886,-0.0008509495117569546,-0.00019726856518318114,0.0006884636959707042,0.00024559944393233603,0.004100649158632491,0.003866173212781798,0.00040123403785725513,0.003986921524916109,-0.0003003314759569878,0.0010519591260359528,0.0005220016584962535,0.0025060284316023892,0.004431027233037378,0.015281705186259941,0.07901077297222679,-0.007554337779278846,-0.004372751433196074,-0.017633133292785586,0.047937571071319164,0.011248453300016779,-0.02035313323949019,-0.04090808287575237,0.007892989230997597,-0.054965510652279365,0.034465313592007524,-0.08436756865370645,-0.004938864017124824,0.011418989717271052,-0.004933960705934845,0.03224403045864164,0.09536864247862123,0.0473226137502918,0.0
Sn,525,-0.010123814822569566,-0.0014843834435197517,-0.08806161559755471,-0.011908302694728475,-0.022449187318721767,-0.08386169548538104,-0.13504954452628445,0.0008550612078553404,-0.0004553179382888562,-0.002897872453133307,0.0010617690562804976,0.016363491996617276,-0.00824914988652858,-0.0007276992759385348,-0.01249691379495419,0.0003139297845525295,-0.00025346324296718765,0.0014265152303592709,-0.0016026374532163183,-0.0032531907721903594,-0.000987323834386454,0.08198738516940535,-0.003461175355239653,-0.0013595434905955212,0.013064323404779268,-0.08091143511104816,-0.02157898402459189,-0.011749297515351052,-0.021169896290022725,-0.20243935380559122,-0.06741639184082707,-0.007741272648531434,-0.07340974980552098,-0.04412638248655061,0.001611950635216861,-0.01281527382679253,-0.041161623190806344,0.10951626387111396,0.0628392860305552,0.0
Au,965,-0.0007135549670414196,-3.0985847070447813e-06,0.04581914225089352,0.006513820162257979,-0.0007601880846668544,-0.06605008699965666,0.062360841265038075,-0.00019641257758506834,0.0002502655576112646,-0.002823015686232409,5.5406577745234105e-05,0.001539586707553133,0.008340576113038609,-0.0005631058497567637,0.00044011337226718974,-0.0012340085526520049,-0.0039423621832376105,0.0018598281667760027,0.0030971378560350564,-0.004535176016976668,-0.004795185413816105,0.05952262364619429,0.002194098808255983,-0.0005812060189540421,-0.002059008095978531,-0.1038624565657946,-0.017439528683604617,-0.015649759057388864,-0.013633296339577787,-0.30202145666604296,-0.14593184122810518,-0.1385608839424047,-0.15203915050538325,-0.009052607179387223,-0.01020391404658955,-0.010917956724117493,-0.0848396581472277,-0.2784112235384473,-0.13931304842031966,0.0
Pb,629,-0.0014843661506190294,-0.003682939021110876,-0.16164218009309816,0.01304213485507848,0.008487642169331264,0.034359189420612606,-0.08629680003138251,-0.004237700789224341,0.0023682898505544615,0.006005974817963393,0.003218984042335627,0.0016401379994763017,-0.0413330867099573,-0.0015086445692603354,-0.01595387608372657,-0.022930763325410452,0.003499745079099369,0.0004985304647767244,-0.01072495413227819,-0.00980977306336093,0.01821327223750677,0.007830845520656878,0.02696191360894184,-0.0013908851664689588,-0.006455483254593536,0.0131682770544595,-0.010733690659840646,-0.0023970562304285025,-0.02723993061242722,-0.17029929700347396,-0.054895092194812735,0.039300044962921374,-0.06155671487463074,0.0084690979896618,-0.008549599140061164,0.0031990744307367905,0.02573327133650778,0.09529718632787801,0.04899258683271128,0.0
Sn,173,0.004290014734176371,-0.0016306003193544384,0.027559323242752225,0.04292139827978341,-0.007773562718565208,-0.024229450579357402,-0.03131790590223191,0.000830900629682097,0.0005710026284442947,0.0025044633337486647,-0.0018866326384479957,0.009884889872217001,0.016370507017782997,-0.0014905295041321932,-0.006503530798286266,-0.0037457556526117146,0.005388773942274534,0.003699245119540289,0.00012063750432241543,-0.00904442075972779,-0.013011264835538657,0.3001932578067747,-0.0035740931979919084,0.002465159983099284,-0.009740697783838202,-0.07507258434115474,-0.015832309888394937,-0.013328937599776228,-0.042081204187404866,-0.20543523415722878,-0.06169987877757426,0.0031300342554030853,-0.08860574892312956,-0.027587397591725783,0.004608896087064827,-0.009310571026989792,-0.037241022902278605,0.11934396698627368,0.06699997214952658,0.0
Au,129,-0.0006658241109594915,-0.00012548791174021276,-0.007191352977051158,-0.051029782925764676,0.0029788798757333286,-0.007905066601819982,-0.01529201144177023,-0.00014003940115584545,-0.0010239568873112866,-0.0025131536676659466,0.001404583290167025,-0.0007847569964467738,0.004698451012276882,-0.00019065894696865837,0.0016460646527778988,-0.004778604127069517,0.0029223615068949714,0.004781006525050493,0.002136037286642449,0.003869364289077484,-0.0053608858610830114,0.07478303753042048,0.00016909143611534282,0.002146705017008381,0.013952932417021103,-0.10395786175923277,-0.01752873286687844,-0.015319554601000013,-0.01419275793497358,-0.3061425202076228,-0.15047020442508124,-0.14112959445432666,-0.15473782987753346,-0.009990011499704946,-0.01027073257732229,-0.011443359784600636,-0.08606968592451965,-0.2841694883091062,-0.14292751466435163,0.0
