,,Scrap demand,Grade,collection_elas_scrap_price,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,direct_melt_elas_scrap_spread,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry
Ni,455,-0.2089861185613174,-0.0013302995873758926,-0.001209498367508233,-0.00754274021814625,0.009840024013367426,-0.0019976164232992097,0.0038475497581326617,0.022386339076637965,0.005729601971095116,-0.0023245081482371924,-0.0009579777052267602,-0.010777146352071207,-0.007713675981301711,-0.004044645235999237,-0.005066320379806883,-0.10624197779175729,-0.009074324182385426,0.013747332792775006,-0.018569529778294732,-0.0021354309600179777,-0.0007369052346286935,0.004412931274085015,0.005925451815215302,-0.006870302070797096,-0.021048582876749086,0.07620130608081499,-0.00324887164734391,0.010444601605528899,-0.011368497815545699,0.00858846280986663,0.006742238545236655,0.0018700411151527168,-0.0017664906567823168,0.001468624904518345,0.0015234547802524237,0.021429136897313024,0.01740817849849627,-0.0033894405433962634,0.004306175929251033,0.0006242118288721983,0.0004701210856951673
Cu,1059,0.6938300271313996,0.002163911100270477,0.0045999335966550635,-0.0036295454431821464,-0.007900050692355184,0.0151738719599728,-0.0018311071074292517,-0.01827184052665291,0.005928963559606895,-0.0032610740576619283,0.0009216092373141829,-0.0006442372599318348,-0.0032981444212811665,0.011690078235984636,0.003165684583041843,0.007962119152323501,0.0039484484454772725,-0.005869566813274777,0.021971636382736526,0.0010567019991900638,-0.0003745419421713693,0.013812598435066482,0.0006324448031571786,-0.00974118824116004,-0.004096928175950977,0.02240761934188819,0.017349432251282704,-0.0006462366873100486,-0.010054508828910584,0.003808958911496717,0.0017250748376800406,-0.0009128738853079556,-0.001764134032930101,0.0018570142931363682,-0.004716304698114976,-0.028495829998840268,-0.006512357835295225,-0.0027150443840872757,-0.005199230228820201,0.000642987093516821,0.001244313215509936
Zn,876,-0.6485860316926941,0.0033616684654973923,0.0017786149751283053,-0.009130927624551031,-0.03598454879294435,0.001018946394754872,0.000387172071502385,0.015704559493533648,0.007916670647683142,-0.009056855522315322,0.0017450021408968828,-0.003459414247856786,-0.015371330022530504,-0.0036180998576365647,-0.009670437265270629,-0.08058727463994875,-0.018451411912258235,-0.06125272645226401,-0.0009997490200324714,0.00360481060685997,0.0017032091852055176,-0.005708217555987793,-0.0276963410318303,-0.03551035113352965,-0.028183152594041753,0.3659912045799448,-0.004568016388004775,5.361747969023264e-05,-0.02566146658113123,-0.0012615934631475371,-0.01591971307146006,-0.001266253141498142,-0.002217014369639875,0.0008984463603397873,-0.005294408024293903,-0.012589736204983147,-0.013599814448032438,0.0015298592612882755,0.008118809496633399,0.00045134289892389266,0.0007042135403992595
Ta,732,0.43902037244413017,-0.000554824094358454,-0.007813968439580737,-0.0036936789344033188,0.01557933899655899,-0.007883909968581916,-0.005746972924046995,-0.02708501149951205,-0.008172008608349796,-0.004659446342785822,-0.007323497090809174,-0.0018568835656334807,-0.0038780515822608433,-0.016630561427408774,-0.0026483157750941968,-0.018335040065319917,-0.009248108266218951,-0.017317114596885393,0.0005265462620840933,-0.006926434469979268,-0.005584561312224877,-0.013350167014942906,-0.005596699770427993,-0.04174758027026274,-0.009438292150064134,-0.006768151747629924,-0.002720753887695638,-0.0006989529672545071,0.038856817141642123,-0.001715740908274022,0.004183694487626023,-0.0009311579479977,-0.0010909192742748878,0.00045367016436195816,0.009188020151357397,0.011883391912516781,0.00277414730556075,0.0014314206097413226,-0.002876146033391581,5.990055180096021e-06,0.0008211392251159277
Cu,322,-0.09049706715069054,-0.0037935882146535103,-0.0025932226389416137,-0.021709243037735262,-0.0047309104152096024,0.004860588577182828,-0.011156127656771559,-0.037296026468035065,-0.04858432823211901,-0.0038068792865880684,-0.009290719786323377,0.0074497641750787226,-0.0015218172746130688,-0.0011986796539551546,-0.032613787785137405,-0.002178629916167808,0.0019634456132706832,0.021499576809360006,-0.02156335316659592,-0.010344007328055606,-0.0120829210066882,-0.0008756458002028009,-0.010808070377509244,0.009621950472475898,-0.0025102357861378705,-0.18232502937955286,-0.013070925756547537,-0.0033234821169562537,-0.057861009227954306,-0.005280507940192962,-0.02174498417255593,-0.002875244542366831,0.0004027627318919307,-0.0005306384889772145,-0.043823046578373916,-0.06957686225740768,-0.01106088746836237,-0.005730229644855684,-0.013525742761717995,0.0001516117273205549,0.00020400788804191382
Steel,293,0.5056548870728422,0.0004403023432661637,-0.008228500391130383,-0.0063099097825368615,-0.02628711444594168,-0.03462521710635368,-0.00912219129215016,0.03325443394291522,0.006029577014181955,0.0017162057518388975,-0.0026840260400575943,-0.007043154298893785,-0.0004941662860642478,-0.0017040076328517046,0.009147041442857884,-0.031302345602940686,-0.013828335878570222,-0.013977260685280017,-0.026238728084114236,0.0009079716855550384,-0.006426339134167265,-0.005549534834460916,-0.0023534502888843223,4.391202590477758e-05,0.0021744013021277727,-0.06708656225783852,-0.0012937203363083494,0.0018700898279100644,-0.010878301255730739,0.00453523842152683,0.008083620120779015,0.0025881138787027945,0.004458012507975096,0.0005860699380366504,-0.004757720071771287,0.00403812376903737,0.007542888777558792,0.0015303976640232751,0.0033352552566186084,0.0001027837698898068,0.0006243089093668507
Pb,77,0.2846604718365513,-0.0046758589258480135,-0.005938448889291303,-0.01422923316161445,-0.025664617724463577,-0.00219207471141182,-0.012753757802707376,-0.027770556682242896,-0.010499446770582153,-0.005203123590520229,-0.0020980321903493293,0.00015795948771316082,-0.00022257780889568563,-0.003040367055906368,0.015008158243037773,-0.03297787213770072,-0.02519071355254058,0.005061816776978825,-0.020609117468945063,-0.004286236914867266,-0.006944355917609285,-0.0067114634522081485,-0.0006898934342190617,0.000614240609591238,-0.0014250686506901075,0.010257184255076513,-0.00410404881317054,-0.0013872707017227104,-0.01781000050389021,-0.023817445482169516,0.0041800612801691775,-0.003711141967473337,-0.003154818711310492,0.0009339134964857853,-0.0015940464831515472,-0.0038330174353499403,-0.010227468503720343,0.0004641482482024026,-0.017755198625665217,0.00023685553491747076,0.000511282061104523
Zn,214,-0.3707039759555192,0.0022903129387279756,-0.00030801496628996147,0.0210677540266805,-0.09870395915912851,0.023769469050815648,0.007526154297649324,0.007743952236084619,0.0066409671035388244,-0.002338302215398389,-0.0005142186390805511,0.015811340969269037,0.005024132421565108,-0.005056999974667496,-0.010828372359369245,0.023132371247932836,-0.00040387762698607257,0.05508523548178255,0.02384158924737544,-0.0064677801794368215,-0.0015867985015944094,0.007243610003410279,0.015765271614176946,0.047317526845835754,0.003414319972476418,-0.2833394233465368,-0.005804609390628464,-0.006050114122439245,-0.047556375749098094,-0.005121760050379854,-0.024250821044512722,-0.000942177568018888,-0.0011383943323153966,0.0007033203143232456,-0.036085392598078435,-0.04374839084416246,-0.009142381549019673,0.0006766154216430175,0.004002585947056459,0.0006111695369509657,0.0008317139314163031
Au,146,-0.44428134753082216,-0.03288578317203313,-0.044219733856533786,-0.31951793000137374,-0.08945873372134736,-0.011155729411905605,-0.008771554352151843,-1.380583953514954,-0.050288193225713894,-0.01615091506306064,-0.03479043197851429,-0.020742046427790838,-0.1371582026885198,-0.018969925350685438,-0.20100049972363934,0.003121396730225318,-0.004159534823346279,-0.1970509269479352,-0.02999264564087716,-0.043984206245037266,-0.024646211925966426,-0.011990253511094324,-0.040515362360287646,-0.04012487373003399,-0.029885351047788767,-0.07840741213063447,-0.023489603152897286,-0.019003166864867985,-0.03519675946587442,-0.006329336669556875,-0.011605702586014831,-0.004118874230033668,0.00041612977182955345,-0.09887216045049198,-0.005798213949480063,-0.040201592655459424,-0.05155454618066745,-0.0007121629958646404,-0.028385202006343254,-0.0858385406068579,-0.08263889576790939
Pb,733,0.8558889663564537,0.005303747117580725,0.013574035788027416,0.06354093732437935,0.09371167809559464,0.043788051688961056,0.01756183713662891,0.027984249282261273,0.09282787362312618,0.018437979619955747,0.013612288062602559,0.02610901715019465,0.006029190139606007,0.0821263019996319,0.02319429969387128,0.03028828811451887,0.027435208859450458,0.004658325859028059,0.04527058235683429,0.010244745625630386,0.009171020955394312,0.019399583118438275,0.005601841232586624,0.019312463841470142,-0.0031911982908371145,-0.003747620747397462,0.0015082177255889978,0.0014620712811445574,-0.0026523658246062195,0.061460626771921,0.008521154074373658,0.0019964889697256976,0.0031248837437698167,0.0026761973691247247,0.019645183921152668,0.006086727414110986,-0.0038451415437765054,0.004622902094931728,0.0984018330288565,0.0010242958490096316,0.0016805688385166542
Sn,478,-0.434793688855689,0.0011051506071072701,0.0005733954137819158,-0.007926626208635022,-0.08879198358072714,0.02309329805302506,-0.0016583411253593616,-0.03337680376868683,-0.000890823231317432,-0.013397448701164326,0.0016223921941046545,-0.00271652081117784,-0.0020619149267829,-0.000899215409271243,0.007481362586586254,-0.005693397142004908,-8.491048087913374e-05,0.00627821044187071,0.008974170962870955,-0.008098061483119446,0.006876402616052421,-0.011343858950871288,0.008715477540626482,0.016712961220183193,0.0011830839973355574,-0.1886449696206607,-0.0012851854475255857,-0.015022245062977396,-0.04834983912604803,-0.0007505979019207777,0.016482179188920323,-0.0019086976683275992,-0.0011027465586938932,0.004031226633559613,-0.005427816949326653,-0.04870851332556461,0.0036274744190476107,-0.0074988689458655965,-0.01173850644105201,0.0006451858655384037,0.0002601241750549407
W,510,0.5842743850744029,-0.0005435320771438323,-0.001159259843482727,-0.008071201019692765,0.0026235363537546546,-0.012156820427055594,0.00147867105655121,0.026751581344150094,0.003580797755914515,0.00571101482426884,0.006621546549015678,-0.0008110320119984523,-0.000610764627318249,-0.0006648331166877805,0.0028093168863875346,0.0027690430833444152,0.0006851372239692349,0.0025839317128371906,-0.004710492803553645,0.0009426090727255927,-0.0034405863284565235,0.0007275019806037758,0.0011822971559340876,-0.02308059329279221,-0.001445357402617386,-0.012072304373047944,-0.004060081439512268,0.0015606661029959655,-0.011002869677538734,-0.002857825705793717,0.004160483260396699,-0.001009280128490228,-0.0019009310363177058,0.0007028479597960229,-0.0075391666560254466,0.0029228842668962743,-0.008579219597528848,-0.005016423051474152,-0.00016948860420293267,0.00026879842056342013,0.0006417494918756695
Pb,292,0.48276993842495125,0.00016963207904678945,0.0001096349683061788,0.013520847325597843,-0.050213000715688155,0.0087988728130183,-0.0023657307510236815,0.01397642050059659,-0.005655934831803451,0.0008310480335514509,0.002007554391737628,-0.0025340257595611406,0.001015293205412242,-0.012780240479552556,0.0025744192571769925,0.009460062646460092,-0.004071052055932485,-0.01332692448017072,-0.014826597723581641,-0.003938499431492185,0.0028267512124047836,0.0004958008011312788,0.002556849780720063,0.008892696912148276,0.005654612421811938,0.01856160308315923,-0.0012592832419192105,0.0002731923723455587,-0.002221485161858548,0.0054485773400951695,0.0046989410255984364,-0.0008201689177499867,-0.0003385375254417314,0.0013827016127003933,0.006390140246840976,0.0055986486553356056,-0.0047500337270537,0.002221597843374068,0.013124550469947096,0.00022506314928266014,0.0006507704899395638
Zn,103,-0.13590022826136247,0.008803935011339751,-0.0032791297596877875,-0.0028620518494315446,0.11687407075526403,0.004794263695499849,-0.0061973457952531055,0.03180720992722755,-0.013324661365869246,-0.0023221131209876828,-0.004902855425033023,-0.006789102141188411,0.008817934421061522,-0.004427127552683406,0.018221382448968933,0.003645106030526107,0.0035211186079727773,0.01704088505569422,0.013298286458147048,0.002494561805923399,-0.0007587797036744195,0.008777597469461364,0.011221748044281677,-0.016622368227257468,-0.016419919143695495,-0.07613319255992364,-0.0005147923427487562,-0.0022473345226896105,-0.02893076413120967,-0.0021968453427897495,-0.008210343568806426,0.00018656512100540727,0.0006035117713518134,0.0031824994358865457,-0.022465934607291058,-0.022108777297411827,-0.008231027623188931,0.003274272779288246,0.007079597750578528,0.0009175613354072884,0.0013192796760208066
Pb,68,0.5093491671499905,-0.0025555864896697083,-0.01179238117388333,-0.007812306863914579,-0.03432846847785808,-0.028447192239221642,-0.03814770306341277,-0.029997907361986223,-0.014125199590403717,-0.009092142762659575,-0.008368804151314886,-0.005884450127461563,-0.0012747862819461682,-0.009660719811750812,0.0021195787508093114,-0.030750909486276953,-0.026810980270270592,-0.00564286774089418,-0.03634737297023345,-0.005850083477398402,-0.019461342013919976,-0.00933970782557669,-0.010800798710513131,-0.0018696856773930738,-0.007677868211671024,0.002440166634286243,-0.004618287434911057,-0.0016571150097948874,-0.011526509013339088,-0.03252961862350344,0.0003079183675285851,-0.003030943400098517,-0.00369358469024319,0.0022557219271003644,-0.004842273504878266,-0.0017046087663660913,-0.009560149971366134,-0.00023211018460401613,-0.034527091187936176,0.0009915670330414076,0.0015637914458183101
Zn,167,-0.07729428733450072,0.006065091106765318,0.0016448648597935354,-0.008573082916327362,-0.03488242473390157,0.016715180363298703,0.009148373491365939,0.04959079666474288,0.01050782786948929,0.009514184319860121,0.005219797799196215,0.0027688654216709184,0.008837141470000793,-0.0002445607004803237,-0.032191028212609704,0.047895897927690174,0.003202617598862573,0.019491010264142607,0.018305731553263815,0.0042951503423740225,0.005368744608569405,0.0027447595009468806,0.015469331225542478,0.01286971685945135,0.005455846005771059,0.16281167011183445,-0.004077331383590141,0.0013057870759384349,-0.016200365402295594,0.0012520816861121271,-0.00804093515514899,0.00034797312390744215,0.00025117427650671895,0.0018173779341773492,-0.0014320986168372598,-0.00461931357477488,-0.002325368131121536,0.0028890857351846107,0.006585181261616078,0.000502287761789661,0.0009014842632235513
W,754,0.3440079654930598,0.0003211684802657005,-0.0073171654746622015,0.0068572081867278025,0.006860429932319118,0.004121772953490677,-0.005313151049806426,0.0240960976636822,0.0017961618945518502,-0.0014856065931666033,-0.0026925128079336694,-0.0024660472213316126,-0.016034922116198835,-0.0063070689880455,0.0010768323522156384,-0.01989729091577208,-0.004758554402729234,0.009022551572458164,0.007451611699783292,-0.0011823938878950141,-0.004564222986681749,-0.009830003961456188,-0.00046523611074301,0.00399987807795388,0.0004033263006220406,0.033462331738983726,-0.0024999104999730167,-0.00022814780368785023,-0.010198053928410408,-0.005383082439627814,0.004326849746725216,-0.00031542107870506626,-0.0006470324961256152,0.000555095484888578,-0.009019849781222009,0.0029405155677226773,-0.004954727236221712,-0.004642828133478089,-0.004094159193226573,-7.156815462816341e-05,0.0005202491011221526
Ni,133,0.47727332669800326,0.0013387390024977273,-0.007799403287145295,-0.004581689158731132,0.003070272088186859,-0.003975898041521468,0.0031051009336861366,0.005833099805353444,0.002232782938863492,-0.008819995992932239,-0.0014192467102551575,-0.0005974508645776651,0.00660745573243613,0.0012120493521912178,-0.019472849036227702,-0.007819605625485237,-0.00045221300252625614,-0.0007450806443372085,0.0038845044919606684,-0.002772123589851325,-0.0015504358561518746,-0.0006891924389361598,0.0025865196131566524,0.00039843979696206925,-0.005493993530563453,0.04380264769925418,-0.001847966123570516,0.004113124391546385,-0.00796980826151263,0.004412611256286872,0.0041351421103620325,-0.001267510690333681,-0.0023404727926266493,0.0032895923016053007,0.003009014979456324,0.003731632554772486,0.010391094808208781,-0.0009588507861804876,0.004808423662433379,0.0008247910199071665,0.002285770511842148
Cu,402,0.7030570769362101,0.0010889713988711184,-0.0032859684618944266,0.004503805138067249,0.00922550891072584,0.01886845276916229,-0.009325248509189038,-0.0035905775454129077,-0.02032824677922152,-0.0024745305794527813,-0.001797261648549478,0.0001432817611801456,0.002681224775828763,-0.00201243892566742,-0.0010814502724453318,-0.006322184157512565,0.0032635819353509436,0.017500369692315717,-0.006956094453555473,0.00014987314726580436,-0.0009246779040721958,-0.006960899533962707,-0.002119233329003271,0.001943291700672211,-0.0027322987458342192,-0.07858207730879008,-0.011108611863219488,-0.0011939214836044164,-0.016699419876586023,-0.006813561964086602,-0.009933161671423883,-0.002543864300390288,-0.0037302730337768187,-0.0002624169824007135,-0.011462890104723955,-0.023982096628909096,-0.006456121437308416,-0.0022805572253836877,-0.007938448497901686,0.0002456546777579877,0.0002466725074040904
W,311,0.5661323313814315,0.0023469949485861023,-0.0002336800592061813,0.0009103279335563649,0.003488275030216782,-0.0015716468423265112,-0.0023439393840812574,0.0018629727049860089,0.010507444368026001,-0.0005437619757664904,-0.00034238851922764986,0.0014451845753499523,-0.013106607111572625,-0.002558888754238285,0.006623551233461389,-0.029518444569597155,-0.002053408613280431,-0.0029487088067357173,0.010492245707375754,0.0014829406873209828,-0.0003409260504763108,0.00015752957020556796,-0.001997729260302211,0.006496769454715602,0.0038589088320543055,-0.030170228855400112,-0.0010425873922347774,0.0041241751953882055,-0.012145211035971307,-0.0007542086459331177,0.004630675171467449,-0.0013611366056707798,-0.0015070834015386214,0.004670019599208986,-0.00769573519444857,0.0027220770995585292,-0.0053126488512339285,-0.00319801795399959,0.0014527041073182775,0.0011615103333885218,0.001965733024613863
Pb,941,-0.2632962556320491,0.003223841323739407,0.009109102418028016,0.02752881861192001,0.00045088502437691134,0.011054515138176334,0.006856654443169362,0.0072475072808823905,0.013403422998588028,0.028104459363728,0.0106410059117709,0.007221249538037653,0.018130273939354135,0.006147923785534292,0.028478048794232373,0.0147592132281827,0.014953447355526155,0.011390591368823035,0.01861235820862274,0.013364827858839518,-0.0017172642464824868,0.012679279007556108,0.023192207988190383,0.006496624264786326,0.014957830135343575,0.15800009356262623,0.003101868685095747,0.006798422649944191,0.0009272132232380654,-0.002128757155111708,0.010688274814182226,-0.0002906279515711966,0.001246333008763951,0.004868555458318907,0.02044757495774245,0.027395910484169943,-0.0034946663341831694,0.015664257321091217,0.015470262061841837,0.0025816189404918575,0.0034885890477275023
W,84,-0.6086122836597984,-0.0009513353242843919,-0.0010108546166607518,-0.008717513830648931,0.003153854063626184,0.004186293178515891,-0.022360055984233247,-0.046761221124505266,0.011322163237918266,0.001692903331755436,0.003951859634635913,-0.0020595293992790994,0.00767806513098205,-0.003808606440099676,0.011799231392688906,0.034732691760766356,0.008680163507763506,0.05451054958586694,0.014907929780083384,0.0012147224270247204,0.002254602915934541,0.0013219486371765581,-0.004842651035951972,-0.005773707861370058,-0.002634322435609354,0.15278981446509932,-0.0007254366627377255,0.002944945278620977,-0.023909487296064087,-0.00027056251993420036,0.0189447009933718,-0.0017811701669660038,-0.005340883373837234,0.0010769068707407517,-0.007895452170951006,0.017088153650406283,-0.01690788037052456,-0.013158704924866099,0.009234167924554233,0.001169968815408073,0.0023715043062437534
Ag,183,0.35174610842109777,0.0037510347274004583,-0.0035037034804207916,-0.0018176485262805626,0.013914301772830689,-9.261373110061595e-05,0.007060480278463853,0.023002287918901625,-0.007514755520997665,0.010968675151745792,0.006309269194126694,-0.00034188479304471413,0.005710004631235587,-0.006273829925180799,-0.02142792672140656,0.012688045839741147,-0.00817413793666963,0.010001981067331966,-0.013038187873063605,-0.001551972272689392,0.004372926808283307,-0.0003061452274472562,-0.00018497414755427042,0.0068148951865139645,0.0005547061052146147,0.015111588229614588,-0.002578556223512146,-0.0008050614401687047,0.03910803349513503,0.000328216013771649,0.004819436260637626,-0.0006671455136277429,-0.00040704348097949343,0.0008469342682933108,0.00956891486970717,0.00549804523464135,0.01338331482089699,0.00319787892788338,-0.007397729471912468,-0.0005831817667786459,-0.0002827766869546282
Al,808,-0.2557503536793929,-0.001527323720299339,-0.019682730534613262,-0.011802294384804438,-0.010714092472719419,-0.009239724252577247,-0.002255681789563551,0.0003774995302363714,0.006220183139230347,0.0010057469142623397,0.00046034436304628646,-0.0026817015875563255,-0.011210670447146421,-0.003123691302594474,0.003514400065559314,0.028484007754824445,-0.0004603099970234529,0.009923846191202046,0.00242412046010317,-0.012483114089190244,-0.003907606030059808,-0.00979368872584532,0.01068013604636419,0.009457544108475829,-0.00610494074432525,0.1158066970135897,-0.0028237341724673534,0.0034023489718904296,-0.010902726925825168,0.003738053637739489,-0.01177459657220528,-0.001026990504731233,-0.0015003947208568219,0.0011769376691445567,-0.007365032137299144,0.006338213544034114,-0.003943066273204582,-0.007014587351837705,0.007149646789949974,0.0005706524179941128,0.00046704675481519444
Au,81,-0.14652569948594238,-0.011826817292787131,-0.014916965303079639,-0.007920001370587643,-0.007158707919018542,-0.0022704899691272594,-0.011445918336753505,-0.0390247510804068,-0.012977439680169647,-0.015483728538451116,-0.0029838051356359386,-0.009004849092524251,-0.018070136005692454,-0.012061463697512174,-0.004309808687595062,-0.16206272985487985,-0.02443126707872524,0.010446597199885542,0.007878664974828831,-0.016179477106865802,-0.01516982848034362,0.0020773970536169927,-0.025301676973177985,-0.0112670929974175,-0.0588004695363613,-0.08100287141373796,-0.01007732532107378,-0.015030814758699622,-0.026986269465544565,-0.0013616200544474813,-0.007746366798867936,-0.0033595427863406294,-0.0034689567413890253,-0.016375549429813153,-0.006943273463820291,-0.007991510774444844,-0.024599194463904506,0.00013198958458313014,-0.012413039313655103,-0.006111280069749305,-0.007318672545663694
Ag,779,0.21645801304668782,0.01346205569152879,0.0057123532884537625,-0.006503406803035625,0.023512387496697255,0.008275607242712873,0.003109187031012365,0.0144694008323343,-0.0016824128653547359,0.00027594887671227844,-0.004924034953542411,0.00026383558021085345,0.004843984141376075,0.007276665893740376,0.0068687908608333695,0.005559534026690922,0.0027899386083323615,-0.008756552095312158,-0.008026901088863397,0.004038562552929138,0.0017224985017008994,0.0037878754675173755,-0.005274328698251268,0.012178036196835723,-2.7495168301580704e-05,0.014618542922296154,0.0015396322489718652,-0.000508700150350112,0.08116149872042609,0.002917016572406553,0.004496848344577012,-7.838394521306029e-07,0.0010227258618479744,0.0003065007696677995,0.012722447046706768,0.008411786071645238,0.015361843518017117,0.003198385760649067,-0.0015731412089956458,0.0017642966438071942,0.001333243906992043
W,669,0.21177010482492545,-0.0022325526533455106,-0.005884875595047745,-0.008655343561513184,0.007558571403669105,0.011590826655871703,-0.0005667285327623467,0.02055279546515918,0.0017773297776109197,-0.002752336658404991,-0.0028510886082105955,0.00561700310841333,-0.0025674144571752083,0.0013028083403056807,0.00017440450752441298,0.008160303719216125,-0.0040035217574473396,0.00579194735806178,0.0006617357279426738,0.0010105237035631127,-0.0023304938342807,-0.0062072963904867785,0.0017456427699317843,0.001960782472030075,0.0026641294959066125,0.059735632812833624,-0.0003761065049721199,0.0020401468220667836,-0.025827672236146654,-0.002291953056755043,0.0034198878640968673,-0.0005353705962537871,-0.0010104299317335867,-0.00032420576479380065,-0.012300979119114396,0.010211246495449406,-0.004994031853075628,-0.006266912567982634,-0.00026361811886670703,6.781592169404864e-05,0.0004714016974486453
Zn,68,0.5296199881221388,0.003155382446439252,-0.0018310045289515657,-0.00269687449873161,-0.017969711484514893,0.005814600209048588,-0.0006856815537338136,0.004272184822715961,-0.013198286721551393,0.0029523639955371956,-0.00013338843174516047,0.00041824873061431685,0.0027348180399659086,-0.0012122402595364304,0.007838821652752886,0.0010158703869806087,0.0027979807511574794,0.000583610134802624,0.004974615788236184,0.003259143409510605,0.001378852156402451,-0.00023983343984372089,0.002727689708919197,0.008455319312046931,-0.004327586914469802,-0.011867181134539991,-0.0005398302700648328,-0.00010685982716128811,-0.01279398825078308,-0.0008999334856638334,-0.004988083375691213,-0.0006814410577846888,-0.00043716090929116674,0.003936599220298747,-0.0047129552344181746,-0.009766579095631453,-0.004396417512469942,0.0007654031572842644,0.0026713114567675457,0.0012718702346571132,0.0018882964777105233
W,816,0.4726933781768403,0.0005862706078943534,0.004347428063269617,-0.006587939121506812,0.006223236763399783,0.0013009273221220449,0.0029392982154614663,-0.015569167947735935,0.0014241213481364487,0.00015919996735101028,0.0013710699163167052,0.008168687064423074,0.0012029520878715021,-0.00613860526901501,0.006000914553554711,0.015830172438733518,0.00040068105875879835,-0.0027685545695540744,0.0025372239443236548,-0.0009564217606334596,-0.0029843546513347893,-0.0004687407412836186,0.0001941567703577878,-0.019555844333811488,-0.005716206607328561,0.020279947735105386,6.578039996409678e-05,0.0031775199392512134,-0.008988471616900516,-0.0022356537451194464,0.007494329372246448,-0.0006712048570904853,-0.001169280839189296,0.00210806149091572,-0.006426460739737562,0.007388566188153041,-0.0056440681938675396,-0.003619053310999026,0.0005616511505660919,0.0006423954696031148,0.001689823292727408
W,688,0.37906269808933085,-0.00044512158581512697,-0.021403181874094217,-0.007255192280083452,0.004211687364439323,-0.015531064343622693,-0.007624284390963716,0.012457562308216454,-0.004978144156238261,-0.0090374843723069,0.005382692976801404,-0.007601965173871273,-0.005893649579702082,-0.005430031144223352,0.0017163244295588965,0.014845583845666534,-0.005978274900505184,0.009490681913581043,0.0004039267650341084,-0.0016251117092043151,-0.005550704688261498,-0.00929798176768157,-0.0017790080937489109,0.0031975109176921035,-0.0032232140809108885,0.04586722692985723,-0.0013908665501748763,0.0013021993949851552,-0.012528965520566147,-0.005675348256295757,0.002203980504969013,-0.0014991428450701688,-0.0014364896773146924,-0.0004938584146116254,-0.010469773659031786,-0.0007558229997010033,-0.005964013245683252,-0.005335934617080129,-0.005187842272184415,-0.0001258200936481594,0.0005358393324835798
Ag,216,-0.6379884243787797,-9.522106799475706e-06,-0.00587034258538774,0.012257229262279663,-0.003663263070281702,-0.024584133729569926,-0.005050688527225837,0.03010809238486929,-0.02913638709140177,-0.0020943606815482085,-0.012319141662407622,-0.006984046133462998,0.0007078568584379536,-0.012077931055334572,-0.006986800226090036,0.019518080181976517,-0.0037010642488657587,0.01725920055232601,-0.010951772603267513,-0.008857074010048701,-0.0048439674838660395,-0.0029927486255164875,-0.005969975842342904,0.011129363539784836,-0.0011041549494873357,0.01899051664962304,-0.016087419124964995,-0.0028581764426460314,0.06669042345571378,-0.00011785266646909464,0.01561960097522155,-0.003286983057509944,-0.0017323576520182637,-0.004140322649665701,0.016417898655674123,0.0027139758394479747,0.02796387209321347,0.0056712752052082305,-0.010232197533613771,-0.0027925065417120608,-0.0052649828064937065
Pb,281,-0.40988562813546586,-0.0049379649000330095,-0.018589443761081414,-0.019541570650810684,-0.04742424468447418,-0.008537122742412816,-0.009831242092794103,-0.033115295709856954,-0.06655414651986633,-0.08208851136819269,-0.0008423309022584439,-0.006032180171913857,-0.002885386466716017,-0.002279658628040115,-0.00031623000524697573,-0.05717791177104025,-0.030055801565980315,-0.07616283269773277,-0.03505187202619756,-0.036653269435898896,-0.00297911271342898,-0.0075448426176492256,-0.003810763752633487,-0.0019927707052698374,-0.009720675220659976,-0.006146486831218834,-0.0035011090703443008,-0.000895496164608757,-0.014894798379063925,-0.0538154523340767,0.005108036463497514,-0.0033770681331840103,-0.0028654195511500983,0.0015405981716066365,0.007705421699267361,0.0013307262929688091,-0.013753026060875626,-0.0010145636204296512,-0.029640338665077728,0.0005752418412006408,0.0006983688453608306
