,,collection_elas_scrap_price,direct_melt_elas_scrap_spread,incentive_mine_cost_change_per_year,incentive_opening_probability,initial_ore_grade_decline,intensity_response_to_gdp,mine_cost_change_per_year,mine_cost_og_elas,mine_cu_margin_elas,pri CU TCRC elas,pri CU price elas,primary_commodity_price_elas_sd,primary_oge_scale,primary_price_resources_contained_elas,refinery_capacity_fraction_increase_mining,scrap_spread_elas_primary_commodity_price,scrap_spread_elas_sd,sec CU TCRC elas,sec CU price elas,sec ratio TCRC elas,sec ratio scrap spread elas,sector_specific_dematerialization_tech_growth,sector_specific_price_response,tcrc_elas_price,tcrc_elas_sd,historical_growth_rate,china_fraction_demand,"Recycling input rate, Global","Secondary refinery fraction of recycled content, Global",primary_production_mean,primary_ore_grade_mean,primary_commodity_price,sector_dist_construction,sector_dist_electrical,sector_dist_industrial,sector_dist_other,sector_dist_transport,sector_dist_bar and coin,sector_dist_jewelry,Refined price
Steel,727,0.006811025105076449,0.046587531753447216,0.004264570027905277,-0.015414889114032701,0.00120455763371615,0.006192104748094135,0.001900862396730829,-0.0009998199684955172,0.0022499391402692978,0.014293849914466493,-0.0027103914872619937,0.015888984368751486,-0.006685183046807987,-0.001696545932385258,0.006515759154997103,-0.005281041891608131,0.012659748426990709,-0.017816150662681246,0.017308983658089836,-0.0001392829141514236,-0.004621217592434912,0.015834509981090282,0.011446283360989596,-0.0021810250880608425,0.00997571082561973,-0.028013138104966834,-0.003561999958375579,-0.07699604743556474,0.019522759947660694,-0.1168627651673931,-0.09797770247796282,-0.08630237160856719,-0.12355324921124154,-0.011255684972920689,-0.025019405020195958,-0.010296635140853877,-0.020575760467604707,-0.03768688330906988,-0.07046930665350155,0.0
Ag,568,0.008759300638460123,-0.020442478846010064,-0.009792346099279599,-0.009730651512076692,-0.008569036610343887,-0.009764069876371302,0.0020373020388467808,0.004682257432223695,0.0035213379404732997,0.00022218305366246223,0.002606924564324642,0.010641162611752669,-0.006027814109682461,0.0007914913036151526,0.011955575931743633,0.0016021964917715635,0.0008044237402263408,0.002601023946934703,0.0029362424487030607,-0.0032448299474169416,0.008569469098365794,0.043806111450000886,-0.032763698928493755,0.0027856030037057616,-0.024717745172560607,-0.017523713023063922,0.0010427531080203902,0.042595788779661935,0.047826515321768015,0.00548294923056827,-0.01584750955782299,0.002410774092606691,0.05601713618804025,-0.017271501757552144,-0.0238637728615469,-0.005191790714686652,-0.003892596066440518,-0.025799502881652996,-0.05173482744783686,0.0
Zn,13,-0.00514820455097758,0.0582299996832947,0.14842798047467395,-0.02420566776324937,-0.003101993039392626,-0.009384716252985772,0.03454475339337212,0.0037974617558174492,0.0029818735372254992,-0.00019060970362396937,0.0007185726214671364,0.027047180322583415,-0.0026093659759667096,-0.007374907877512966,-0.000560486449475342,0.0006704254556409725,-0.0013772432687286435,-0.004381982362618235,0.007504536485324852,0.0024188994811893787,-0.0003550728640480811,0.015654684875485797,-0.0032654811062539316,-0.0026147522332557174,-0.027567816301912944,-0.0076148819097304875,0.0017615292742492936,0.0028716261141423683,-0.07893715784498703,-0.02049124130208735,-0.03413125447863316,-0.060883851315518524,-0.047023088839515184,0.005681021771704711,-0.011492458738221844,0.0031366855307757074,-0.0007206789585490093,-0.03581090202823466,-0.06695704306739236,0.0
Ni,666,-0.0015793296233339354,0.02741014617414839,-0.018509671348670112,0.10870726239531874,-0.0037711413429012126,-0.00731422278978989,-0.011013619092599547,-0.0007842600266694964,0.0003931026053430803,0.005783718010635582,-0.0018553396047645348,0.010474934202531056,-0.005583372377067952,0.001127887137689595,-0.0016673776995586006,-0.0013329678920241264,0.0005023857373655642,0.021507045328647563,-0.0054520117604628104,-0.002917413311235666,-0.01249204763981416,-0.0037072179608608163,-0.01634208819042192,-0.0017466507933945863,0.02756566454322708,-0.003639164619802565,0.0020664033859360636,0.041655631793020786,0.05748360725538105,-0.008668951410132936,-0.017421585677408463,0.004113109165006019,0.0642943905299787,-0.010701558162119727,-0.012838411049318555,0.0063444961503102805,-0.00394456852666197,-0.031211301948917955,-0.058134574729058204,0.0
Pb,772,0.001995181408048169,0.024531714575058886,0.007087737277336702,-0.02893198388852443,0.018415375093878614,0.0027976771028193114,0.01228306373196631,0.0007551659073780344,-0.0029193878577949317,0.020340563572105112,-0.001387495267897238,0.0023271603887402115,-0.04846042525958557,-0.0011630310648635342,-0.014916697699822139,-0.006103022545474943,-0.002701868196124885,-0.0005649838784963385,-0.01469327425662734,-0.010588362769818444,-0.0032387649705032575,-0.01850304675576743,-0.014102944333051759,-0.0035358548384301055,0.0018280083518050429,-0.009068362250083456,-0.0003345482226202414,0.03043007450580787,0.04492892081853132,0.007059027823237814,-0.022693666548883648,-0.05433001403925093,0.04812646052797943,-0.019565277806912144,-0.018023222208587483,-0.005723703821585447,0.025823182479587297,-0.034658726503658685,-0.06250322660018405,0.0
Zn,325,0.004617207213544475,0.015149088564385885,-0.00897984891224094,-0.031831706390286596,0.008260361268217711,0.011721314102621158,-0.004903070021547692,0.0017630838906928844,0.0037762637545586974,-0.0002328583638448779,-0.0028131925869546103,0.01016391546373684,-0.007268057158494879,-0.0003595048252373846,-0.006780343116408224,-0.0012861071655127518,-0.0018191837747232752,-0.004819866777876364,-0.0027999882311864053,-0.0008173041976382242,-0.005065614600118125,0.007211765840150324,0.02545673035559181,0.0023083508759586145,-0.0185705577511565,-0.01400043195645914,-0.0011691445493043722,-0.0261342434087769,-0.07149865004321697,-0.019596465395977727,-0.037903915261045903,-0.06704684630392012,-0.0496055965151397,0.005413344967665353,-0.019157598970861504,0.0017735647847730309,-0.0029593267652915623,-0.03801281498430262,-0.0689855000583527,0.0
Steel,331,0.0004266120947513887,0.023991008659389947,-0.046112633257719714,0.028719151126301294,0.004759523471612432,0.006955058022118834,-0.022365379822682344,0.005888977716601702,-0.0020022306610642986,0.0012445630816225969,-0.0006487987154099377,-0.03902860330854251,0.025148993717874466,-0.004876831520714094,-0.003134132816831876,0.0005339268332135331,0.008664259191684478,0.03705848837765541,-0.013095081636929235,-0.003774993885001447,-0.007503544265405456,0.01835906451855106,0.0024802567433949174,-0.0012469428239476723,0.019665289909473468,-0.02969777821201484,-0.004009566718127147,-0.08489723541835151,0.017251754867200545,-0.12379556848310834,-0.1045849485519661,-0.08785536069347748,-0.13852624790850396,-0.00956245869933558,-0.026106341706970116,-0.011298388676267238,-0.020528900614966972,-0.03812089424268001,-0.06950172030043957,0.0
Au,1086,0.002188029045532733,-0.01941767200804983,-0.0033551989715664317,-0.008517706467994135,-0.0034511277571533864,-0.01126300990705809,0.011794312344347406,-0.002701082488305288,-0.0011688411061884642,0.0009254124556043433,-0.001647480211782905,0.01904052364047544,-0.00320071261160662,-0.0009049336045938628,-0.008417159718764411,-0.0038751641467535025,0.00014617249533381674,-0.0003752344940896053,-0.0007567261557301658,0.0005217606764584609,0.0022206195970717935,-0.0480442577236166,0.004647884384485212,0.0013387976994285232,-0.019817649716455103,0.09583332106442562,-6.396880718541929e-05,0.015115400249269531,0.007448902903670209,0.2091920462861146,0.29999656510974043,0.357116898776835,0.030256669657836067,-0.008328355563626932,0.15541131380534745,0.0005955123946864887,-0.0007890762007407384,0.27877861796545544,0.49917471928815754,0.0
Pb,594,0.0012288293423636722,0.055825308657689136,0.029380477335033704,-0.01361192551644102,0.009958133902024048,-0.011378263155055857,0.025476133727753113,-0.003036885818103927,0.0029167287617818632,0.02543527403223704,0.0019696837685786116,0.034505491396791654,0.08773762217141184,0.0018777867285246865,0.04402751836099434,0.004011897300234296,0.004744465203064556,-0.016798295804147635,0.02640211950435537,-0.005806242341878055,0.021719237117105224,-0.019520701891453756,0.019673551097725072,0.0030887636011312464,0.0024658734182692373,-0.0013294258635591775,0.0026894323696659253,0.10223746459318744,0.09374330646356739,0.028553832638241173,-0.007416835593320985,-0.03943895185323562,0.08932147209945128,-0.0021576733232606753,-0.010287709457198467,0.006768530140720209,0.06743656741794855,-0.02968850423102261,-0.05665842619399742,0.0
Cu,889,-0.014972784487239805,-0.009207724646408174,0.014500385799188864,0.0024965227543122873,0.004079414639212829,0.023809199783386078,0.013666566927731872,0.0008485842797508615,-0.0009202463032225822,-0.009035006677502939,-0.011270954652307675,0.06948577053992944,0.030674758177583566,-0.004980820677111366,0.0033712945770733057,-0.004933724597491133,-0.015454023802723912,-3.6369233782636205e-05,0.0043309274805453145,0.002658155788954886,-0.0007162132731349093,-0.021096621801320013,-0.023074766647988302,0.0027682691815869246,-0.007706270510114578,-0.013959630566911628,0.004296037741034116,-0.03801757828407296,-0.07391747548634872,-0.013241786771406725,-0.023014393056567904,-0.05590960215118731,-0.050015056326874925,0.019782070102683024,-0.017071044754816852,0.006470566307391731,0.0019125282685770006,-0.037734509199000114,-0.0678172728875629,0.0
Au,817,-0.002515538567383952,-0.005940398211052293,-0.005676172206525679,0.044926480752439164,-0.0036338467849070144,-0.02687516414741884,-0.017890428440214018,0.0012235330436386489,0.0014338467796400941,0.0009225526367300695,0.003388103937286898,0.0053776673885821275,0.023682472798652578,0.0007342242086523984,0.010476507393872026,-0.00047348597022754153,0.005317428234978763,0.000599104729079465,0.004876237226827143,0.005198580191449262,-0.009220553466163663,0.016344390051017826,0.006450282818702428,0.0020413490914634475,-0.005928512109684722,0.08606888080025667,0.0006872890062532603,0.011352357936921768,0.005656709821557005,0.19382050654471314,0.27626205612038274,0.3307360849182361,0.031026822373003197,-0.008307277856057976,0.1425301344305239,0.0023261008340901565,-0.0022412494360580584,0.2533849874891196,0.4577228613026775,0.0
Pb,206,-0.0018378111572408908,0.031028417729048786,-0.0727231796345356,0.134416569843347,0.0018873378998774037,0.0045236209463945425,-0.027461606247252884,0.00814817510583614,0.004241086603854982,-0.012853614162198367,0.018858284983270322,-0.020365473970358886,-0.026259344473316425,0.022613723763837308,-0.025352778613978836,-0.0051098269597231,-0.00585550501775976,-0.003565343373531101,0.009355918472375623,-0.010900311899563208,-0.004085614159261854,-0.047223618504553665,0.020861167103078605,-0.0019942251720122357,0.12164912291091505,-0.00649391199134485,-0.0017641705863852672,0.051881347820100544,0.05523556597716396,0.024965587382202243,-0.012961332075209131,-0.05289370636579849,0.053099349541133836,-0.02312669011760449,-0.015222247415485552,-0.005708469409022805,0.030983355000810193,-0.03250414122795525,-0.06227059987772838,0.0
Au,709,0.0025614710927593714,0.019465965145429642,-0.028575352557631453,0.08436924906438205,-0.003704830845289294,-0.00685850135655042,-0.04977986912028602,-0.000666390006748926,-0.003354440110843229,0.0009163070429920447,-0.001942618442852622,0.003190804645006358,-0.005526260872757395,0.0024461647863566103,0.0012065342379235372,0.0029060611111619452,0.0007985668884253683,-0.0008703848798133182,-0.002370870261693217,0.002200297562270497,0.009898876788770973,-0.06589465858241011,0.0034777052101639186,-0.0003477782230769774,-0.018226689681411393,0.0900138158024822,-0.00013776525700043843,0.016309450959490716,0.007637635374097778,0.19862754283308395,0.2860563976167515,0.3463973680221572,0.028029199075527356,-0.007142920992757862,0.14637284345841736,0.0009986963780521238,0.00018588139686152513,0.2588166302428638,0.47660958862193575,0.0
Pb,184,0.003188480879068461,0.03388563279509024,0.01766606208959729,-0.009480829944372583,-0.010914951240239225,-0.0026106823024213545,0.027498814829617347,-0.007887832569180084,-0.0011870392325421153,-0.01102021116323717,-0.001887128413629837,0.0009686006153431596,-0.061183491677995125,-0.0014276949580029905,0.068140305889138,-0.009868198522475207,-0.003031155041470911,-0.010766749003174973,-0.017217572478996232,-0.010239501330398885,0.009304344176917351,-0.026633956488896538,0.007902543177597619,-0.001123014569818923,-0.022136908667452538,-0.008882630513361698,-6.80944576311613e-05,0.037935282926941094,0.052626364664113155,0.008580328669930248,-0.021188932719001474,-0.05556284393039168,0.05498838763741347,-0.015994104238874516,-0.018957793861113653,-0.0040437086708359354,0.027377287979372344,-0.034773253374174674,-0.062220397415783564,0.0
Zn,906,0.009353106272975118,0.08522788697447325,-0.030249978824929625,-0.018627588171792286,0.004522371474679044,-0.001164286161567085,-0.001972804542299052,-1.2332450714093705e-05,0.01061099525886386,-0.0028246283686036142,-0.00410681069392785,0.003111948200300101,0.006989314332983924,-0.00013136263265564472,0.0032286958989552563,-1.923949988284843e-05,0.008245631982357721,-0.006895235759608853,0.0052210282198928695,-0.0028262043174696262,-0.006877372545264965,0.016006539199782344,-0.01009762077211275,0.0005529460712522006,0.03659223148251872,-0.0017691476318961001,0.00625424283760064,0.010899603186763947,-0.10269453374256113,-0.02313438488590554,-0.03241911054664968,-0.06283143654760139,-0.06621043154568712,0.0008405674952552155,-0.009444772865474228,0.002552538263037923,-0.00302807535516513,-0.03723244286286834,-0.06776529663021318,0.0
Steel,186,0.003045065191437462,0.01728812035428711,-0.027282822273111164,-0.02271276635680629,-0.0014861631606042037,-0.0015130607814391828,-0.002457909489393478,-0.0006353598894792179,-0.0007470077454880702,-0.0031025925589428884,0.0002126845708160212,0.0007051360031161855,-0.0037174763505235797,0.0014352690668031829,-0.0015725074785865256,0.0051254952996885594,0.006129482071883311,-0.0005845014751224358,-8.910591155406268e-05,-0.00344507529341214,-0.004033143383224117,0.03373342568636925,-0.017713673951655916,-0.002071265779376379,-0.00033372868961432966,-0.030910956380998236,-0.00495738632361413,-0.07987593928080154,0.004370563884276134,-0.11025681165646273,-0.1004992044767605,-0.09272346252016511,-0.11172138079775946,-0.015372027390617594,-0.026892513141623196,-0.013379419919910845,-0.017624196402294134,-0.038554575577358745,-0.0717406004188415,0.0
Sn,860,0.0016089943468782593,0.03965506135245705,-0.03663561392651108,-0.043155319589780916,-0.0007805843535523934,-0.00935390826857243,-0.0471891952550395,0.00027027860487828726,0.0037282702394419516,-0.0003053622557736048,0.009019587691504622,-0.017149381599526156,0.07268732748931447,-0.001961081780415401,-0.007960094566205908,0.0016815730376570053,-0.002864266908307562,0.00036328421969715187,-0.004849101304651701,0.019280713886273757,-0.010484451287245171,-0.02454455226942746,-0.007706532414151759,-0.006247522161487007,-0.027618003510085355,0.013938271137991102,0.0010739463991030402,0.06469882420668242,0.07929908729945329,0.019019825978203585,-0.016423875020890464,0.018324100332275196,0.08901960624515674,0.011176297167791184,-0.012041693541146948,0.00019700024735895395,-0.00422973303556118,-0.03180221716890719,-0.05895791511313,0.0
Al,12,0.0029989945013728513,-0.009964050420211435,-0.003997853931970813,0.005100179268859208,-0.0004100803670503446,0.0077803133185654185,-0.0023514451414032847,0.003808966821338499,0.0008210729666289124,0.0011155372988849526,-0.00048417717347897925,0.027176687425183484,0.0020779310364618894,-0.0030562181840950867,-0.0013580188079098411,0.003728421426091052,-0.004751056152145464,0.0023396843707914872,-0.004382926123576699,0.0025408135681090436,0.0003529389900622459,0.034996314408787935,-0.011476820658600749,0.0008077070932069789,-0.0015577018053479885,-0.027065488465072965,0.00039363491120781457,-0.0634227948555078,-0.06720979667212654,-0.07667031731168722,-0.06907097957292041,-0.07400925863588771,-0.0339436507244558,-0.0067410449571846465,-0.022786915314049454,0.0020769497902842957,-0.009031891412858279,-0.0383580518068453,-0.07037547727033189,0.0
Pb,304,0.0034481127388622437,0.024701568032273157,0.0005071521223723741,0.0027609736515507503,-0.006783681608170628,-0.0029843365567103503,0.029316901862667676,0.00809152870790399,-0.0029353339721634422,0.013690486650327615,0.003440794356051086,0.00400965105995527,-0.015227638007150409,0.0019488047022063427,-0.016410576760914633,0.0014325081916523336,-0.0027849772860930877,-0.00431213164444743,0.01135565399947447,0.009263110411288732,-0.0162715437867798,-0.021818417299067337,0.022857301258752644,-0.001089289626990825,-0.11084384542567037,-0.01051513475361471,-0.0020695352379499106,0.014450767347163366,0.04034527807915082,0.002672261670700702,-0.02548014663583996,-0.05920350831090996,0.03724384445798842,-0.03379590349718724,-0.02120578546317921,-0.011046321421022378,0.018695819329310817,-0.03540287273367427,-0.06459341531736242,0.0
Ni,1026,0.0114634388207537,0.016185263458703362,-0.024233485540099055,-0.0019032585755652473,0.002481036911494802,-0.0037645595096999387,-0.013029656249337534,0.002456889752899839,2.6034559318618844e-05,0.002784351232646738,-0.0009339773566612829,0.009946584485624353,-0.0031629365019022193,-0.002032536255179855,0.016128460158235682,-0.0012380775496139338,-0.004389995363576199,0.00243282406853573,0.004410274552369488,-0.003644551010375921,0.004721910659220019,-0.005688276249231502,-0.00455287502382557,-0.002236574203042717,-0.01634991028832011,-0.0032103607392090397,0.0020794755937140336,0.04795343917864516,0.049068305778119735,-0.0058296962565365295,-0.013415886919808228,0.008430401659348196,0.06251201246299025,-0.007412261971962146,-0.012934489069225365,0.00961543351995982,-0.0015581805511031288,-0.03172563655933783,-0.05993093372810656,0.0
Al,181,-0.0037512201379183187,-0.01260380698964246,-0.01794823989606497,0.0017865389555336531,0.0029889817580906314,-0.0030367449115841524,-0.007134649597678556,0.0039122826090982575,-0.0019043529654113845,0.003631048782778682,0.0016045664834718784,0.04295312778040733,-0.013521743402234577,-0.0003652442559974593,-0.007144980660937168,0.0024533867058557624,0.005245799396444534,-0.0007331276491904939,-0.002487174246630621,-0.00043129006158407505,0.009675072046594605,0.09823273479293618,0.006386538821937378,-0.001714085285797264,0.011681130377181714,-0.023019935375737034,0.006878733676057364,-0.07347896537749284,-0.090870964821479,-0.06957383447063671,-0.05729028830600109,-0.06724479068465045,-0.037574074475031895,-0.0034614239697610466,-0.018770948257047892,0.001591310821095245,-0.01150531717232728,-0.0374927887056114,-0.06887513146560677,0.0
Ni,523,0.008633212499212908,0.030857175618960408,-0.022665942347255396,-0.006419365723217178,0.0030349270178570424,-0.012496791339368351,-0.02033642434150837,0.00026766904051479557,-0.004617405814335202,-0.0005689238655110595,0.0026041192018751644,0.0029828979920862243,-0.003814914912811654,0.0051821196580712795,0.01771534302083823,0.0026303721296443037,0.0005171407128560719,-0.0009470929597118708,-0.002609168284611557,-0.0021992133261381527,0.003059439792354098,-0.07525158319826519,0.008253899319639747,0.002665341032610663,-0.0587884758983651,-0.0014681524625880034,0.0015298423674353114,0.05558951417720797,0.052633721517893806,-0.009063908087730173,-0.016791560527969904,0.013425264916091776,0.07609616340355879,-0.010577250213294809,-0.012229356292094148,0.010654526976475745,-0.0048359281689719655,-0.032539750055932716,-0.06159726286371712,0.0
Steel,825,-0.0024579005166920492,0.02721011202893361,0.0008167887676310359,-0.015828546435571682,-0.002798961454313879,-0.0012906999078562047,0.02678858554371088,0.002461720027362732,-0.0009576911196007323,0.002621713826666764,0.007823046074882592,0.009508940688575942,0.061075993337363604,0.004379753129754127,0.011200202649636727,-0.0018631783729931976,0.00412326936909987,-0.0024315387154237086,-0.002782862531031141,-0.002968059977490469,-0.0014476769442959775,0.018282498234512355,-0.010212837399123247,0.0006599730647471874,0.008592152001492218,-0.03218815978660459,-0.004729997511283021,-0.10104204550909049,0.017686375019470516,-0.14066924190884914,-0.11556318812677213,-0.0930986625087705,-0.1633071941292155,-0.011246114672993137,-0.025612456290221342,-0.013526719914048286,-0.026990609203415356,-0.03827232166104631,-0.0713949474741414,0.0
Cu,246,0.016773353059760274,-0.08465065609451237,0.011448775751718664,-0.019926548833268318,-0.0022854077235743343,-0.01197909708102721,0.03058452730364872,0.010878209422633005,0.0038495095075915782,-0.0033283656267714978,-0.0016974755479235897,-0.10930615624900653,0.019459803672378966,0.015690806410429487,-0.005233453984735676,-0.008062308676669436,0.03383928207574832,0.0012845111332060446,0.007806346044421336,0.005095678030027028,0.0012362859668956715,0.20987478891974895,0.004551794734213971,0.0028740516526699804,0.08311267539871403,-0.016459459243089027,0.005543603436054618,-0.05091267121959033,-0.10840347147918464,-0.01548470389068082,-0.02217145954840612,-0.060617258538873224,-0.05971351738290159,0.01677444787750931,-0.0200163027099537,0.003352343459404321,-0.0015358071580444633,-0.03857103572277369,-0.07016780017701786,0.0
Ag,626,0.000749200287154888,0.0039466863831805,-0.021632701479473496,0.021040845174456913,-0.003075890683262725,-0.017126344917450884,-0.003442051192761524,0.0039006238544967175,-0.0010446117758893337,-0.0030082305168740936,-0.0017065208376714858,0.00143225153480575,-0.004618426056214246,0.0003237788584551555,-0.001965126583795446,-0.0014200653338101352,0.00018240700443952074,-0.0018124755877806206,-0.0016739961150532316,-0.001924876206065497,-0.004913156717637813,-0.017403359675920035,0.013431199193422878,-0.0011834113955642657,-0.043013253351862006,-0.018349028640560563,0.0003803412752188366,0.05148994824831552,0.03885738870868988,0.005191272248129961,-0.015294186032220831,0.0027191657731123055,0.049833058145394626,-0.025114917676846215,-0.021154826927554795,-0.004893410869749364,0.0015345605409897963,-0.02503190446895402,-0.05121626387178021,0.0
Zn,244,0.004081042940635602,0.029927619175810407,-0.037489845914900025,-0.04472150408673777,-0.007426688716675236,-0.006926233861248656,-0.016060665466828657,9.786983994223365e-05,0.0035374159149854515,0.0010532076500733855,0.0011300782010697486,0.005974196050181327,-0.013754781857967295,-0.0028783000684918674,-0.006603729155916649,0.0038760537932671113,0.0035291357193020104,-0.001494691639919332,0.005406896851036851,0.0008645223380117149,-0.001892851839087076,0.005322616294008707,0.03557846149767096,-0.0013821036763851271,0.030804454384343108,-0.011291025094432642,0.000975437530732612,-0.02567556732064695,-0.09027612954095067,-0.023771403543472343,-0.037921141822565965,-0.06475236293600234,-0.0594537904009621,0.0036571428276711932,-0.018181891459289178,0.002480917900576123,-0.009415288241986739,-0.03723270583289769,-0.06836500459177615,0.0
Ni,1235,0.01070751559684458,0.03036192008618222,-0.023052013281617014,0.022521740932154886,-0.004173081766136848,-0.01064689400127427,-0.02320900639289989,0.001748294708185269,0.0061308221697003494,0.001994263090005752,-0.0018380475568250821,0.00360435382708616,-0.006154935412645444,-0.0027823884328524047,-0.0070507685105179385,-0.0006198551068414587,0.0022278483941555543,-0.007787675644475373,-0.0028291973182880147,-0.003090174424275741,0.020159459965647046,-0.054537988672844956,-0.007922205488359604,0.004265326846174218,0.00968783595493179,-0.0008066487847528885,0.001981266413269063,0.053431462825213966,0.05650497058481396,-0.006388580205545567,-0.014202963664508557,0.012280017168889936,0.07450370865647492,-0.007772271599470479,-0.01187603765050954,0.012061693857528246,-0.004158869741827403,-0.031060104834927854,-0.0589664687149857,0.0
Al,1229,-0.0006657273964360417,0.004495414037577615,-0.013112233477877131,0.03104482292717939,-0.00021375150531543647,-0.005679000138483004,-0.0066626348446233484,0.0039702801360176464,-0.002705940771391895,0.0011054776751827362,0.0018979437727049016,0.03554479806998816,-0.007875513297313914,-0.007257829261645437,-0.0033600540159171434,0.001959417348884636,0.0008334003412069995,-0.00020217954060651396,-0.0071463686170511725,0.0026056640807092905,0.005810003757418548,-0.0027420468967245073,-0.03207143901288028,0.002768465301254315,0.009982339543819926,-0.025009483048603707,0.004407508908863971,-0.07163712494072191,-0.08749760553498426,-0.06675889505645627,-0.05892443300231788,-0.07005410223578992,-0.040976441919666144,-0.0041893655137475215,-0.02068339261196715,0.00023273306882816384,-0.006947490466229267,-0.03882557927190549,-0.07117305555750737,0.0
Au,303,0.006039343286138618,0.014267792865186547,-0.007391319014951082,0.09891737585650924,-0.004770310427420453,-0.004355484955158242,-0.0120497420869883,-0.00043859656402050286,0.00012874821152477836,0.002431053742216258,-0.00024131656890607168,0.018017659772549068,0.007904081427303011,-0.0007314141925620616,-0.004613364467863502,0.0007114427437691152,0.004906849378051563,-0.0032336741467754422,-0.0022053108073140123,-0.0014678147526527767,0.002826516785785633,0.05185319220969474,-0.006392961051372821,0.0005020356900354779,0.004430827052194018,0.0881104077602707,-9.417342429471822e-05,0.015093686584818267,0.007702221156136614,0.20073421639936742,0.28805015448175914,0.341503763441782,0.029188019614237545,-0.0054118429928739775,0.1466446585756564,0.0013884062559979115,-0.00019136863406690133,0.25968426769680464,0.4775528535345817,0.0
Cu,334,0.0003714441003715216,0.13679699008190163,0.01700133516200521,0.0077923993698069466,0.0014963591767192305,0.029344110584172214,0.009147074693463552,-0.03274347004603452,-0.00269356885354118,-0.0005604682322745036,-0.003158715523878989,-0.02418292892418394,0.055207330106055136,0.007045606144943047,0.0012808176888002222,0.006429691110783406,-0.02924494947877672,0.012639107648206879,0.0023898801162231705,0.008357301744350912,-0.026910728220495724,-0.05156614820963422,-0.12298326024057583,-0.0032693652947717294,0.020545152610308128,-0.025882769395407755,-0.008562473755274856,-0.08408781870395936,-0.11819873615482526,-0.03214777664112594,-0.03639944097235809,-0.07471919242090845,-0.0799813639344786,0.004567589946307831,-0.026034331540932737,0.00029307579099130415,-0.016632285861264477,-0.03883954742323887,-0.072285391755002,0.0
Sn,365,0.004158960237554855,0.029164761603761764,0.025944566934162135,-0.033953989960149096,0.0022827103159346967,-0.0012368875706091867,0.002087231313485026,0.001964333042218393,-0.0028932148895374154,-0.00036091080264505663,0.0023822969981837114,0.001971988418294612,-0.016730126473810922,-0.005187239985121444,-0.004232079635048009,0.0004394572975028636,0.006963334321024429,0.0017353386027767512,0.012514156061682722,-0.0029259886865601174,-0.0023853458595914892,-0.009170302431677305,-0.04345833299986432,0.0018124493247585246,0.009465032281952173,0.013098726538208505,0.0009873155414537426,0.047693286610737684,0.05276359450765902,0.015222035618426426,-0.013664675587139134,0.007416662549180904,0.0704707495327087,0.04004773665147852,-0.013378486982646114,0.008356530171389752,-0.00273620399395469,-0.031686416343707426,-0.05866656057471194,0.0
Steel,1171,-0.0009706692827787244,0.12069626839183958,-0.003787769093489807,-0.01230423172989176,-0.004485739255189718,0.0024561875752117765,0.009215576081987335,0.002922029764868358,-0.0035133821507283376,-0.020708090406498875,0.006315551896003611,0.010353287331931723,0.07621832775800681,0.008146659261501842,0.024766883245751086,0.015825239637931823,0.004461710560995303,0.08088382062401485,-0.02575263133655726,0.018006146363891043,-0.006210489855755189,0.018505223159656612,-0.030597068987499264,0.006907025581431961,0.0796904072800353,-0.02698602483894131,-0.00042196158551933906,-0.0914844352419603,0.05133636571987671,-0.13504070604423332,-0.09435207012899098,-0.08359653386727268,-0.1595443986916049,0.0007775535767272104,-0.021873832143626846,-0.006766187660886377,-0.027812252403665895,-0.03608893453400508,-0.06710504910657498,0.0
Cu,1151,-0.04096351487880202,-0.04669704598210244,0.023474848602730313,0.012062383682642371,-0.00590407000978343,0.03715364915350669,0.03830337107510626,0.02246493729797832,-0.01398747226975225,0.007779166336416785,0.000976609140688878,-0.03944320090609252,0.04485111098317616,-0.0010239851969896432,-0.0023572720559654663,-0.029887684114178078,-0.024887067330608432,0.003262985175075787,0.01572957937187042,0.008953376702436473,-0.004027882471474043,0.032133196072099864,-0.005220266903630828,0.007498823419833116,-0.0029192479453065646,-0.019550694267523178,0.0019628147201631177,-0.061170622904526684,-0.11475637987810806,-0.023122537174052646,-0.026851732266518272,-0.06130013206994313,-0.06765970003274349,0.01032213716806918,-0.019257925157058903,0.0009961988283141753,-0.010291556995462407,-0.03811411099673366,-0.07143786531128005,0.0
Al,401,0.004345692903255333,-0.010920356596303415,-0.019052783363012395,-0.008994932935280805,-0.000945586571340599,-0.006332494623978532,-0.005411649736886329,0.0047495519168637415,0.00399420935520076,-0.0035571200631187494,0.0017911370426764417,0.04456754896618429,-0.0012798345152052603,0.0011575840591964027,-0.0033950355345516766,0.0014485671233917625,0.0057881109243785025,-9.921714868111791e-05,-0.000932331065899851,-0.0023793214959140145,0.004166800997875543,0.014012236979165574,0.009296797431249889,-0.0035807295231746533,0.0029135274400865457,-0.028914388404841198,0.0011684426437249516,-0.07287381281904891,-0.0796932823717462,-0.07659620368523323,-0.06771924912396876,-0.07131663537180942,-0.03842231816434379,-0.006259812527653773,-0.022649592058417253,0.0004016889350966443,-0.00928769150380682,-0.038585120258325376,-0.07063468785663965,0.0
